,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
112,100,Ohio State,4,2,1,50.0,0.5,0.3
113,114,UAB,3,5,2,40.0,1.7,0.7
114,114,Rice,4,5,2,40.0,1.3,0.5
115,116,Pittsburgh,4,8,3,37.5,2.0,0.8
116,117,Florida International,4,6,2,33.3,1.5,0.5
117,117,Georgia Tech,3,3,1,33.3,1.0,0.3
118,117,Cincinnati,3,3,1,33.3,1.0,0.3
119,117,UCLA,4,3,1,33.3,0.8,0.3
120,117,Bowling Green,4,3,1,33.3,0.8,0.3
121,117,UTSA,4,3,1,33.3,0.8,0.3
122,123,Nebraska,4,7,2,28.6,1.8,0.5
123,123,Hawai'i,4,7,2,28.6,1.8,0.5
124,125,Wisconsin,3,4,1,25.0,1.3,0.3
125,126,Louisiana-Lafayette,4,5,1,20.0,1.3,0.3
126,127,Oregon,4,2,0,0.0,0.5,0.0
127,127,Liberty,4,1,0,0.0,0.3,0.0
128,127,Baylor,3,1,0,0.0,0.3,0.0
129,127,Maryland,3,1,0,0.0,0.3,0.0
