,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
59,56,New Mexico,3,20,5,4,3,1,0,0,0,0
60,56,Oregon State,3,20,5,3,2,1,1,1,0,0
61,56,UTSA,4,20,5,3,3,1,0,0,0,0
62,63,Alabama,4,19,5,3,2,2,2,2,0,0
63,63,Cincinnati,3,19,3,1,1,1,1,1,0,0
64,63,Louisiana Tech,4,19,4,2,1,1,1,1,0,0
65,63,SMU,4,19,9,4,3,1,0,0,0,0
66,63,South Carolina,4,19,11,8,4,2,1,1,0,0
67,63,Texas A&M,4,19,5,3,1,1,1,1,1,0
68,63,Tulsa,4,19,1,0,0,0,0,0,0,0
69,63,Wake Forest,4,19,8,1,1,1,1,1,1,1
70,63,Washington,4,19,7,3,1,0,0,0,0,0
71,72,BYU,4,18,3,0,0,0,0,0,0,0
72,72,Bowling Green,4,18,3,0,0,0,0,0,0,0
73,72,Florida,4,18,3,2,2,1,1,1,0,0
74,75,Arkansas State,4,17,4,1,0,0,0,0,0,0
75,75,Hawai'i,4,17,3,0,0,0,0,0,0,0
76,75,Ohio,4,17,7,2,2,2,1,1,0,0
77,75,Wyoming,4,17,6,4,3,3,3,2,1,0
78,79,Colorado,4,16,3,1,0,0,0,0,0,0
79,79,Fresno State,3,16,3,0,0,0,0,0,0,0
80,79,Georgia Southern,3,16,9,4,4,3,2,2,0,0
81,79,Iowa,3,16,2,1,0,0,0,0,0,0
82,79,Memphis,3,16,5,4,3,2,2,2,0,0
83,79,Oregon,4,16,4,3,2,2,2,0,0,0
84,79,Virginia,4,16,3,1,0,0,0,0,0,0
85,79,Washington State,4,16,4,3,2,2,0,0,0,0
86,87,Central Michigan,4,15,2,1,1,0,0,0,0,0
87,87,Nevada,4,15,2,2,1,0,0,0,0,0
88,87,Old Dominion,3,15,3,1,0,0,0,0,0,0
89,87,Pittsburgh,4,15,1,0,0,0,0,0,0,0
90,87,Syracuse,4,15,5,3,2,1,1,0,0,0
91,87,UCLA,4,15,1,1,1,0,0,0,0,0
92,87,UTEP,3,15,4,1,0,0,0,0,0,0
93,94,Akron,4,14,0,0,0,0,0,0,0,0
94,94,Arizona State,4,14,1,1,0,0,0,0,0,0
95,94,Eastern Michigan,4,14,2,1,1,0,0,0,0,0
96,94,Massachusetts,4,14,5,2,0,0,0,0,0,0
97,94,Michigan State,4,14,3,1,1,1,0,0,0,0
98,94,Notre Dame,3,14,4,2,0,0,0,0,0,0
99,94,Penn State,3,14,5,3,3,3,2,2,2,0
100,94,Stanford,4,14,3,2,1,0,0,0,0,0
101,94,Troy,3,14,4,2,1,0,0,0,0,0
102,103,Tennessee,4,13,3,2,1,1,0,0,0,0
103,103,USC,4,13,4,0,0,0,0,0,0,0
104,105,Duke,3,12,4,1,1,1,1,0,0,0
105,105,New Mexico State,4,12,6,2,0,0,0,0,0,0
106,105,San Jose State,3,12,4,1,1,0,0,0,0,0
107,105,South Florida,3,12,5,4,2,1,0,0,0,0
108,105,Southern Mississippi,4,12,2,0,0,0,0,0,0,0
109,105,UAB,3,12,1,0,0,0,0,0,0,0
110,105,Utah State,3,12,8,5,4,3,0,0,0,0
111,105,Virginia Tech,3,12,4,1,1,1,0,0,0,0
112,113,Florida Atlantic,4,11,5,2,0,0,0,0,0,0
113,113,Indiana,4,11,3,0,0,0,0,0,0,0
114,113,LSU,4,11,5,1,1,0,0,0,0,0
115,113,Liberty,4,11,4,3,3,3,2,1,0,0
116,113,Miami (Ohio),4,11,3,0,0,0,0,0,0,0
117,113,Temple,3,11,4,3,1,0,0,0,0,0
118,113,Texas Tech,3,11,4,1,1,1,1,0,0,0
119,113,Vanderbilt,3,11,4,2,2,1,0,0,0,0
120,113,West Virginia,4,11,5,1,0,0,0,0,0,0
121,122,Michigan,3,10,1,1,1,0,0,0,0,0
122,123,Minnesota,3,9,0,0,0,0,0,0,0,0
123,123,Texas State,4,9,4,1,0,0,0,0,0,0
124,125,Rice,4,8,2,1,1,1,0,0,0,0
125,126,Rutgers,3,7,3,1,1,1,0,0,0,0
126,126,Western Kentucky,3,7,1,1,1,1,1,0,0,0
127,128,Connecticut,3,6,2,0,0,0,0,0,0,0
128,128,Northern Illinois,3,6,1,0,0,0,0,0,0,0
129,130,Purdue,3,4,0,0,0,0,0,0,0,0
