,Rank,Name,G,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
45,1,Minnesota,3,0,0,0,0,0,0,0,0
46,1,Missouri,4,0,0,0,0,0,0,0,0
47,1,Navy,2,0,0,0,0,0,0,0,0
48,1,Nebraska,4,0,0,0,0,0,0,0,0
49,1,New Mexico,3,0,0,0,0,0,0,0,0
50,1,North Carolina State,4,0,0,0,0,0,0,0,0
51,1,Northern Illinois,3,0,0,0,0,0,0,0,0
52,1,Northwestern,3,0,0,0,0,0,0,0,0
53,1,Notre Dame,3,0,0,0,0,0,0,0,0
54,1,Ohio,4,0,0,0,0,0,0,0,0
55,1,Ohio State,4,0,0,0,0,0,0,0,0
56,1,Oklahoma,3,0,0,0,0,0,0,0,0
57,1,Oklahoma State,4,0,0,0,0,0,0,0,0
58,1,Old Dominion,3,0,0,0,0,0,0,0,0
59,1,Oregon State,3,0,0,0,0,0,0,0,0
60,1,Penn State,3,0,0,0,0,0,0,0,0
61,1,Purdue,3,0,0,0,0,0,0,0,0
62,1,Rice,4,0,0,0,0,0,0,0,0
63,1,Rutgers,3,0,0,0,0,0,0,0,0
64,1,San Jose State,3,0,0,0,0,0,0,0,0
65,1,Syracuse,4,0,0,0,0,0,0,0,0
66,1,TCU,3,0,0,0,0,0,0,0,0
67,1,Tennessee,4,0,0,0,0,0,0,0,0
68,1,Texas,4,0,0,0,0,0,0,0,0
69,1,Texas Tech,3,0,0,0,0,0,0,0,0
70,1,Toledo,3,0,0,0,0,0,0,0,0
71,1,Troy,3,0,0,0,0,0,0,0,0
72,1,Tulsa,4,0,0,0,0,0,0,0,0
73,1,UAB,3,0,0,0,0,0,0,0,0
74,1,USC,4,0,0,0,0,0,0,0,0
75,1,UTEP,3,0,0,0,0,0,0,0,0
76,1,Utah,4,0,0,0,0,0,0,0,0
77,1,Utah State,3,0,0,0,0,0,0,0,0
78,1,Virginia,4,0,0,0,0,0,0,0,0
79,1,Virginia Tech,3,0,0,0,0,0,0,0,0
80,1,Washington,4,0,0,0,0,0,0,0,0
81,1,West Virginia,4,0,0,0,0,0,0,0,0
82,1,Western Kentucky,3,0,0,0,0,0,0,0,0
83,1,Western Michigan,4,0,0,0,0,0,0,0,0
84,1,Wisconsin,3,0,0,0,0,0,0,0,0
85,86,Arizona State,4,1,0,0,0,0,0,0,0
86,86,Boise State,4,1,0,0,0,0,0,0,0
87,86,Buffalo,4,1,0,0,0,0,0,0,0
88,86,California,4,1,0,0,0,0,0,0,0
89,86,Georgia State,4,1,1,0,0,0,0,0,0
90,86,Liberty,4,1,1,0,0,0,0,0,0
91,86,Louisiana-Lafayette,4,1,1,1,0,0,0,0,0
92,86,Louisiana-Monroe,3,1,0,0,0,0,0,0,0
93,86,Miami (Ohio),4,1,1,1,1,0,0,0,0
94,86,Middle Tennessee,3,1,0,0,0,0,0,0,0
95,86,Nevada,4,1,0,0,0,0,0,0,0
96,86,New Mexico State,4,1,0,0,0,0,0,0,0
97,86,North Texas,4,1,1,0,0,0,0,0,0
98,86,Oregon,4,1,1,1,0,0,0,0,0
99,86,Pittsburgh,4,1,1,1,1,1,1,1,0
100,86,SMU,4,1,0,0,0,0,0,0,0
101,86,San Diego State,4,1,1,0,0,0,0,0,0
102,86,South Alabama,4,1,1,1,1,1,1,0,0
103,86,South Carolina,4,1,0,0,0,0,0,0,0
104,86,Southern Mississippi,4,1,1,1,0,0,0,0,0
105,86,Stanford,4,1,0,0,0,0,0,0,0
106,86,Temple,3,1,1,1,1,0,0,0,0
107,86,Texas State,4,1,0,0,0,0,0,0,0
108,86,Tulane,4,1,0,0,0,0,0,0,0
109,86,UCF,4,1,0,0,0,0,0,0,0
110,86,UNLV,3,1,0,0,0,0,0,0,0
111,86,UTSA,4,1,1,1,1,1,1,0,0
112,86,Wake Forest,4,1,1,0,0,0,0,0,0
113,86,Washington State,4,1,1,1,1,1,0,0,0
114,86,Wyoming,4,1,1,1,0,0,0,0,0
115,116,BYU,4,2,2,2,1,1,1,1,0
116,116,Charlotte,4,2,1,1,0,0,0,0,0
117,116,Eastern Michigan,4,2,1,0,0,0,0,0,0
118,116,Florida Atlantic,4,2,2,1,0,0,0,0,0
119,116,Georgia Southern,3,2,1,0,0,0,0,0,0
120,116,Houston,4,2,0,0,0,0,0,0,0
121,116,Mississippi,4,2,0,0,0,0,0,0,0
122,116,North Carolina,4,2,1,0,0,0,0,0,0
123,116,South Florida,3,2,1,1,0,0,0,0,0
124,116,Texas A&M,4,2,1,0,0,0,0,0,0
125,116,UCLA,4,2,1,1,0,0,0,0,0
126,127,Ball State,4,3,1,1,1,1,1,0,0
127,127,Mississippi State,4,3,0,0,0,0,0,0,0
128,127,Vanderbilt,3,3,0,0,0,0,0,0,0
129,130,Auburn,4,4,2,1,1,1,1,1,0
