,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
45,45,South Florida,3,42,13,6,0,0,0,0,0,0
46,45,Texas A&M,4,42,8,3,2,1,0,0,0,0
47,45,Tulsa,4,42,20,10,4,3,2,2,1,1
48,45,Utah,4,42,10,6,3,2,2,2,0,0
49,50,Florida,4,43,17,4,3,1,0,0,0,0
50,50,Northern Illinois,3,43,19,6,4,2,2,0,0,0
51,52,Georgia Southern,3,44,13,8,5,2,1,1,0,0
52,52,Kansas,4,44,15,4,2,0,0,0,0,0
53,52,LSU,4,44,14,7,4,2,0,0,0,0
54,52,Purdue,3,44,17,6,3,1,1,1,0,0
55,52,San Diego State,4,44,10,6,1,0,0,0,0,0
56,57,Miami (Florida),4,45,12,6,3,3,3,0,0,0
57,57,San Jose State,3,45,11,7,2,1,1,0,0,0
58,59,Arizona State,4,46,18,5,2,0,0,0,0,0
59,59,Boise State,4,46,11,8,5,5,1,1,0,0
60,59,Notre Dame,3,46,9,7,3,0,0,0,0,0
61,59,Oklahoma,3,46,14,2,1,0,0,0,0,0
62,63,Charlotte,4,47,13,6,4,4,3,2,1,0
63,64,Utah State,3,48,11,2,2,1,1,1,0,0
64,65,Nebraska,4,50,14,5,3,3,2,1,1,1
65,65,Tulane,4,50,17,9,2,1,1,1,0,0
66,65,Wake Forest,4,50,17,9,7,4,0,0,0,0
67,65,Washington,4,50,16,1,1,1,1,0,0,0
68,69,California,4,51,15,5,4,1,1,0,0,0
69,69,North Carolina State,4,51,11,3,1,1,0,0,0,0
70,71,East Carolina,4,52,17,6,3,1,1,1,1,0
71,71,Louisiana-Lafayette,4,52,16,3,2,1,1,0,0,0
72,71,North Texas,4,52,19,12,5,3,2,0,0,0
73,71,Toledo,3,52,19,7,4,1,1,1,0,0
74,75,Arizona,3,53,18,11,4,2,1,0,0,0
75,75,Auburn,4,53,12,4,3,1,0,0,0,0
76,75,Louisville,4,53,14,7,3,2,2,1,0,0
77,75,New Mexico,3,53,26,12,7,6,2,0,0,0
78,75,South Alabama,4,53,17,12,6,4,3,2,0,0
79,75,West Virginia,4,53,10,3,2,1,1,1,0,0
80,81,Colorado State,4,54,28,12,6,4,2,1,0,0
81,81,UCF,4,54,9,2,0,0,0,0,0,0
82,83,Oklahoma State,4,55,15,7,5,2,1,1,0,0
83,83,Oregon State,3,55,20,7,3,2,0,0,0,0
84,83,SMU,4,55,20,7,3,1,1,1,0,0
85,86,Appalachian State,3,56,19,6,2,2,1,0,0,0
86,86,North Carolina,4,56,20,10,4,2,0,0,0,0
87,88,Kentucky,4,57,20,8,2,1,1,1,0,0
88,88,Nevada,4,57,20,9,3,2,2,0,0,0
89,88,Stanford,4,57,21,10,3,1,1,1,0,0
90,88,Tennessee,4,57,9,3,2,1,1,0,0,0
91,92,Ball State,4,58,16,6,4,3,1,1,0,0
92,92,Eastern Michigan,4,58,16,10,5,4,1,0,0,0
93,92,Miami (Ohio),4,58,18,9,6,4,2,1,0,0
94,92,Rice,4,58,17,10,5,4,1,1,1,1
95,92,Vanderbilt,3,58,27,11,5,4,2,1,0,0
96,97,Akron,4,59,20,9,5,1,1,1,0,0
97,97,BYU,4,59,12,6,3,3,1,0,0,0
98,97,Bowling Green,4,59,21,12,8,5,2,2,0,0
99,100,Florida Atlantic,4,60,25,13,6,4,1,1,0,0
100,100,Hawai'i,4,60,26,11,5,1,0,0,0,0
101,100,Liberty,4,60,19,10,6,4,2,1,0,0
102,100,Mississippi State,4,60,21,5,1,1,1,0,0,0
103,104,Louisiana-Monroe,3,61,13,6,5,3,2,2,1,0
104,105,Georgia State,4,62,26,17,6,4,3,1,0,0
105,105,UTSA,4,62,24,11,5,3,1,0,0,0
106,105,Western Michigan,4,62,21,10,8,4,2,0,0,0
107,108,Central Michigan,4,63,20,6,2,0,0,0,0,0
108,108,Colorado,4,63,21,11,6,4,3,2,1,0
109,108,Kent State,4,63,20,11,5,1,1,1,0,0
110,111,Arkansas,4,64,22,7,4,3,2,2,0,0
111,111,Illinois,4,64,27,7,6,1,0,0,0,0
112,111,Southern Mississippi,4,64,21,10,4,2,1,1,0,0
113,111,USC,4,64,18,9,2,1,0,0,0,0
114,115,Boston College,4,65,23,6,3,3,2,2,1,0
115,115,Florida International,4,65,19,6,5,3,1,1,1,0
116,115,Ohio,4,65,26,9,2,1,1,1,0,0
117,118,Arkansas State,4,66,20,13,9,6,4,1,0,0
118,118,Louisiana Tech,4,66,18,4,3,1,0,0,0,0
119,120,Mississippi,4,68,16,7,5,1,1,0,0,0
120,121,Florida State,4,69,20,6,2,1,1,1,0,0
121,121,Syracuse,4,69,28,15,12,7,3,1,1,0
122,121,Texas,4,69,19,8,5,2,1,0,0,0
123,124,Washington State,4,70,18,9,2,2,2,1,1,1
124,125,Massachusetts,4,71,29,16,9,5,3,1,1,0
125,126,South Carolina,4,72,27,8,4,1,1,1,1,0
126,127,Wyoming,4,76,22,9,3,3,0,0,0,0
127,128,Houston,4,80,26,16,8,3,0,0,0,0
128,128,New Mexico State,4,80,26,13,10,6,3,2,0,0
129,128,UCLA,4,80,27,14,6,5,1,0,0,0
