,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
51,49,Stanford,4,14,4,2,1,1,1,1,0,0
52,49,Wake Forest,4,14,4,3,3,2,0,0,0,0
53,49,Wyoming,4,14,2,1,0,0,0,0,0,0
54,55,Auburn,4,15,4,1,0,0,0,0,0,0
55,55,Central Michigan,4,15,2,0,0,0,0,0,0,0
56,55,Coastal Carolina,4,15,3,1,1,0,0,0,0,0
57,55,Louisiana-Lafayette,4,15,3,1,1,1,1,0,0,0
58,55,Mississippi,4,15,1,0,0,0,0,0,0,0
59,55,Nebraska,4,15,3,2,1,1,1,0,0,0
60,55,Texas,4,15,2,1,0,0,0,0,0,0
61,55,Texas A&M,4,15,2,2,2,1,0,0,0,0
62,55,UNLV,3,15,2,2,0,0,0,0,0,0
63,64,Middle Tennessee,3,16,5,3,2,1,1,0,0,0
64,64,Southern Mississippi,4,16,4,0,0,0,0,0,0,0
65,64,Tulsa,4,16,9,4,1,1,1,1,0,0
66,64,Washington,4,16,5,0,0,0,0,0,0,0
67,68,Ball State,4,17,5,0,0,0,0,0,0,0
68,68,Kansas State,3,17,3,1,1,0,0,0,0,0
69,68,Nevada,4,17,2,1,1,1,1,0,0,0
70,68,Rutgers,3,17,5,4,1,0,0,0,0,0
71,68,San Jose State,3,17,0,0,0,0,0,0,0,0
72,68,Texas State,4,17,9,5,4,1,1,1,1,0
73,68,Toledo,3,17,8,3,2,1,1,1,0,0
74,68,UCF,4,17,5,2,0,0,0,0,0,0
75,76,Appalachian State,3,18,5,3,2,2,1,0,0,0
76,76,SMU,4,18,8,3,3,1,1,1,0,0
77,76,Vanderbilt,3,18,5,2,1,0,0,0,0,0
78,76,Virginia Tech,3,18,6,2,1,0,0,0,0,0
79,80,Akron,4,19,3,1,1,0,0,0,0,0
80,80,Colorado,4,19,3,2,2,0,0,0,0,0
81,80,Kansas,4,19,5,2,0,0,0,0,0,0
82,80,Kentucky,4,19,4,3,2,1,1,1,0,0
83,80,Louisiana Tech,4,19,3,0,0,0,0,0,0,0
84,80,Louisville,4,19,3,2,0,0,0,0,0,0
85,80,Oklahoma State,4,19,2,1,1,1,0,0,0,0
86,80,South Florida,3,19,4,3,0,0,0,0,0,0
87,80,Tennessee,4,19,2,1,0,0,0,0,0,0
88,89,Bowling Green,4,20,9,7,5,4,2,2,0,0
89,89,Eastern Michigan,4,20,3,2,0,0,0,0,0,0
90,89,Florida State,4,20,3,0,0,0,0,0,0,0
91,89,Hawai'i,4,20,12,6,3,0,0,0,0,0
92,89,Rice,4,20,5,2,1,1,1,1,1,1
93,89,South Alabama,4,20,7,5,2,2,2,2,0,0
94,95,Arkansas,4,21,10,2,1,1,1,1,0,0
95,95,Boise State,4,21,4,3,1,1,0,0,0,0
96,95,North Texas,4,21,7,4,3,2,1,0,0,0
97,95,South Carolina,4,21,8,1,1,0,0,0,0,0
98,95,Tulane,4,21,5,3,0,0,0,0,0,0
99,100,Boston College,4,22,6,2,1,1,1,1,1,0
100,100,Mississippi State,4,22,4,1,0,0,0,0,0,0
101,100,North Carolina,4,22,8,4,1,1,0,0,0,0
102,100,Oklahoma,3,22,4,1,1,0,0,0,0,0
103,100,USC,4,22,5,2,1,0,0,0,0,0
104,100,West Virginia,4,22,2,0,0,0,0,0,0,0
105,106,Florida Atlantic,4,23,9,4,2,2,0,0,0,0
106,106,Illinois,4,23,7,3,3,0,0,0,0,0
107,106,Miami (Ohio),4,23,3,1,1,1,1,1,0,0
108,106,Syracuse,4,23,9,5,5,3,1,0,0,0
109,110,East Carolina,4,24,8,2,0,0,0,0,0,0
110,110,Georgia State,4,24,11,7,3,3,3,1,0,0
111,110,UCLA,4,24,5,4,2,2,0,0,0,0
112,113,Arkansas State,4,25,5,5,3,2,2,1,0,0
113,113,BYU,4,25,4,2,1,1,0,0,0,0
114,113,Georgia Tech,3,25,5,3,3,1,1,1,1,1
115,116,Charlotte,4,26,6,3,2,2,2,1,1,0
116,116,Notre Dame,3,26,4,3,2,0,0,0,0,0
117,116,Oregon State,3,26,6,3,1,1,0,0,0,0
118,119,Colorado State,4,28,14,7,4,2,1,1,0,0
119,119,Louisiana-Monroe,3,28,4,1,1,1,0,0,0,0
120,119,Western Michigan,4,28,9,5,4,3,2,0,0,0
121,122,Liberty,4,29,8,5,3,2,2,1,0,0
122,123,Florida International,4,30,7,2,1,1,0,0,0,0
123,123,Massachusetts,4,30,11,7,5,3,2,0,0,0
124,123,New Mexico State,4,30,7,3,3,3,2,2,0,0
125,123,Washington State,4,30,5,0,0,0,0,0,0,0
126,127,Ohio,4,31,9,2,0,0,0,0,0,0
127,128,UTSA,4,33,14,7,4,3,1,0,0,0
128,129,Houston,4,34,9,4,2,0,0,0,0,0
129,130,Kent State,4,36,6,2,0,0,0,0,0,0
