,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
55,43,Auburn,4,6,6,100.0,1.5,1.5
56,43,California,4,6,6,100.0,1.5,1.5
57,43,Utah,4,6,6,100.0,1.5,1.5
58,43,Kansas State,3,5,5,100.0,1.7,1.7
59,43,Baylor,3,5,5,100.0,1.7,1.7
60,43,Arizona State,4,7,7,100.0,1.8,1.8
61,43,North Carolina State,4,7,7,100.0,1.8,1.8
62,43,Missouri,4,7,7,100.0,1.8,1.8
63,43,Notre Dame,3,6,6,100.0,2.0,2.0
64,43,UCF,4,8,8,100.0,2.0,2.0
65,43,Texas A&M,4,8,8,100.0,2.0,2.0
66,43,Army,4,8,8,100.0,2.0,2.0
67,43,Louisiana-Lafayette,4,8,8,100.0,2.0,2.0
68,43,USC,4,9,9,100.0,2.3,2.3
69,43,Virginia,4,9,9,100.0,2.3,2.3
70,43,Coastal Carolina,4,9,9,100.0,2.3,2.3
71,43,Wyoming,4,10,10,100.0,2.5,2.5
72,43,Wake Forest,4,10,10,100.0,2.5,2.5
73,43,Mississippi State,4,10,10,100.0,2.5,2.5
74,43,Tulsa,4,10,10,100.0,2.5,2.5
75,43,Pittsburgh,4,10,10,100.0,2.5,2.5
76,43,Indiana,4,10,10,100.0,2.5,2.5
77,43,Oklahoma,3,8,8,100.0,2.7,2.7
78,43,San Jose State,3,8,8,100.0,2.7,2.7
79,43,Northwestern,3,8,8,100.0,2.7,2.7
80,43,Duke,3,8,8,100.0,2.7,2.7
81,43,Utah State,3,8,8,100.0,2.7,2.7
82,43,Troy,3,8,8,100.0,2.7,2.7
83,43,Marshall,3,8,8,100.0,2.7,2.7
84,43,Minnesota,3,8,8,100.0,2.7,2.7
85,43,Toledo,3,8,8,100.0,2.7,2.7
86,43,Liberty,4,11,11,100.0,2.8,2.8
87,43,Kentucky,4,11,11,100.0,2.8,2.8
88,43,Tennessee,4,11,11,100.0,2.8,2.8
89,43,Cincinnati,3,9,9,100.0,3.0,3.0
90,43,Virginia Tech,3,9,9,100.0,3.0,3.0
91,43,Rutgers,3,9,9,100.0,3.0,3.0
92,43,Purdue,3,9,9,100.0,3.0,3.0
93,43,Oklahoma State,4,12,12,100.0,3.0,3.0
94,43,LSU,4,12,12,100.0,3.0,3.0
95,43,West Virginia,4,12,12,100.0,3.0,3.0
96,43,Nebraska,4,12,12,100.0,3.0,3.0
97,43,East Carolina,4,12,12,100.0,3.0,3.0
98,43,Boston College,4,12,12,100.0,3.0,3.0
99,43,Arkansas,4,13,13,100.0,3.3,3.3
100,43,Louisville,4,13,13,100.0,3.3,3.3
101,43,Louisiana Tech,4,13,13,100.0,3.3,3.3
102,43,Buffalo,4,13,13,100.0,3.3,3.3
103,43,Washington State,4,14,14,100.0,3.5,3.5
104,43,Florida International,4,14,14,100.0,3.5,3.5
105,43,Eastern Michigan,4,14,14,100.0,3.5,3.5
106,43,SMU,4,14,14,100.0,3.5,3.5
107,43,Georgia Tech,3,11,11,100.0,3.7,3.7
108,43,Michigan,3,11,11,100.0,3.7,3.7
109,43,Western Kentucky,3,12,12,100.0,4.0,4.0
110,43,Oregon State,3,12,12,100.0,4.0,4.0
111,43,Connecticut,3,12,12,100.0,4.0,4.0
112,43,Central Michigan,4,16,16,100.0,4.0,4.0
113,43,South Alabama,4,16,16,100.0,4.0,4.0
114,43,Rice,4,16,16,100.0,4.0,4.0
115,43,Stanford,4,16,16,100.0,4.0,4.0
116,43,Georgia Southern,3,13,13,100.0,4.3,4.3
117,43,Arizona,3,13,13,100.0,4.3,4.3
118,43,Houston,4,18,18,100.0,4.5,4.5
119,43,Akron,4,19,19,100.0,4.8,4.8
120,43,Nevada,4,19,19,100.0,4.8,4.8
121,43,Southern Mississippi,4,19,19,100.0,4.8,4.8
122,43,UCLA,4,20,20,100.0,5.0,5.0
123,43,Bowling Green,4,20,20,100.0,5.0,5.0
124,43,Colorado State,4,20,20,100.0,5.0,5.0
125,43,UTSA,4,20,20,100.0,5.0,5.0
126,43,Charlotte,4,21,21,100.0,5.3,5.3
127,43,Vanderbilt,3,18,18,100.0,6.0,6.0
128,43,New Mexico State,4,26,26,100.0,6.5,6.5
