,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
80,77,San Diego State,4,35,9,6,1,0,0,0,0,0
81,77,Toledo,3,35,11,4,2,0,0,0,0,0
82,83,Georgia Southern,3,36,12,8,5,2,1,1,0,0
83,83,Oklahoma State,4,36,13,6,4,1,1,1,0,0
84,83,Wake Forest,4,36,13,6,4,2,0,0,0,0
85,86,California,4,37,12,4,3,1,1,0,0,0
86,86,Florida Atlantic,4,37,16,9,4,2,1,1,0,0
87,86,Louisiana-Lafayette,4,37,13,2,1,0,0,0,0,0
88,86,SMU,4,37,12,4,0,0,0,0,0,0
89,86,UCF,4,37,4,0,0,0,0,0,0,0
90,86,Utah State,3,37,9,2,2,1,1,1,0,0
91,92,Appalachian State,3,38,14,3,0,0,0,0,0,0
92,92,Arizona State,4,38,17,5,2,0,0,0,0,0
93,92,Auburn,4,38,8,3,3,1,0,0,0,0
94,92,Eastern Michigan,4,38,13,8,5,4,1,0,0,0
95,92,Georgia State,4,38,15,10,3,1,0,0,0,0
96,92,Kentucky,4,38,16,5,0,0,0,0,0,0
97,92,Mississippi State,4,38,17,4,1,1,1,0,0,0
98,92,Rice,4,38,12,8,4,3,0,0,0,0
99,92,Tennessee,4,38,7,2,2,1,1,0,0,0
100,101,Bowling Green,4,39,12,5,3,1,0,0,0,0
101,101,North Carolina State,4,39,8,3,1,1,0,0,0,0
102,103,Akron,4,40,17,8,4,1,1,1,0,0
103,103,Hawai'i,4,40,14,5,2,1,0,0,0,0
104,103,Nevada,4,40,18,8,2,1,1,0,0,0
105,103,Vanderbilt,3,40,22,9,4,4,2,1,0,0
106,103,Washington State,4,40,13,9,2,2,2,1,1,1
107,108,Arkansas State,4,41,15,8,6,4,2,0,0,0
108,108,Ball State,4,41,11,6,4,3,1,1,0,0
109,108,Illinois,4,41,20,4,3,1,0,0,0,0
110,108,Massachusetts,4,41,18,9,4,2,1,1,1,0
111,108,New Mexico,3,41,20,9,7,6,2,0,0,0
112,113,Arizona,3,42,15,11,4,2,1,0,0,0
113,113,USC,4,42,13,7,1,1,0,0,0,0
114,115,Arkansas,4,43,12,5,3,2,1,1,0,0
115,115,Boston College,4,43,17,4,2,2,1,1,0,0
116,115,Stanford,4,43,17,8,2,0,0,0,0,0
117,118,Colorado,4,44,18,9,4,4,3,2,1,0
118,119,Houston,4,46,17,12,6,3,0,0,0,0
119,119,Syracuse,4,46,19,10,7,4,2,1,1,0
120,121,Louisiana Tech,4,47,15,4,3,1,0,0,0,0
121,122,Central Michigan,4,48,18,6,2,0,0,0,0,0
122,122,Southern Mississippi,4,48,17,10,4,2,1,1,0,0
123,124,Florida State,4,49,17,6,2,1,1,1,0,0
124,125,New Mexico State,4,50,19,10,7,3,1,0,0,0
125,126,South Carolina,4,51,19,7,3,1,1,1,1,0
126,127,Mississippi,4,53,15,7,5,1,1,0,0,0
127,128,Texas,4,54,17,7,5,2,1,0,0,0
128,129,UCLA,4,56,22,10,4,3,1,0,0,0
129,130,Wyoming,4,62,20,8,3,3,0,0,0,0
