,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
94,93,Virginia Tech,13,24,24,100.0,1.8,1.8
95,93,Georgia,15,27,27,100.0,1.8,1.8
96,93,Miami (Florida),13,26,26,100.0,2.0,2.0
97,93,Wyoming,13,27,27,100.0,2.1,2.1
98,93,Auburn,14,29,29,100.0,2.1,2.1
99,93,Purdue,13,28,28,100.0,2.2,2.2
100,93,San Diego State,13,28,28,100.0,2.2,2.2
101,93,Iowa,13,29,29,100.0,2.2,2.2
102,93,Michigan,13,29,29,100.0,2.2,2.2
103,93,Texas,13,30,30,100.0,2.3,2.3
104,93,Michigan State,13,30,30,100.0,2.3,2.3
105,93,Northwestern,13,31,31,100.0,2.4,2.4
106,93,Notre Dame,13,31,31,100.0,2.4,2.4
107,93,Eastern Michigan,12,34,34,100.0,2.8,2.8
108,93,Middle Tennessee,13,37,37,100.0,2.8,2.8
109,93,Boise State,14,39,39,100.0,2.8,2.8
110,93,Miami (Ohio),12,35,35,100.0,2.9,2.9
111,93,Buffalo,12,35,35,100.0,2.9,2.9
112,93,Washington State,13,40,40,100.0,3.1,3.1
113,93,USC,14,43,43,100.0,3.1,3.1
114,93,Indiana,12,38,38,100.0,3.2,3.2
115,93,Western Kentucky,13,41,41,100.0,3.2,3.2
116,93,Florida,11,36,36,100.0,3.3,3.3
117,93,Rutgers,12,40,40,100.0,3.3,3.3
118,93,Pittsburgh,12,41,41,100.0,3.4,3.4
119,93,Colorado State,13,46,46,100.0,3.5,3.5
120,93,Oregon,13,47,47,100.0,3.6,3.6
121,93,Oklahoma State,13,47,47,100.0,3.6,3.6
122,93,Missouri,13,48,48,100.0,3.7,3.7
123,93,Texas A&M,13,48,48,100.0,3.7,3.7
124,93,Texas Tech,13,49,49,100.0,3.8,3.8
125,93,Air Force,12,48,48,100.0,4.0,4.0
126,93,Charlotte,12,49,49,100.0,4.1,4.1
127,93,Baylor,12,51,51,100.0,4.3,4.3
128,93,Rice,12,54,54,100.0,4.5,4.5
129,93,Nebraska,12,57,57,100.0,4.8,4.8
