,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
40,41,Arkansas,12,161,63,33,20,11,7,3,1,0
41,41,Georgia State,12,161,51,26,15,8,4,3,2,0
42,43,Boise State,14,162,42,21,7,7,4,2,2,0
43,43,New Mexico,12,162,62,36,18,11,8,4,2,0
44,45,Georgia Southern,12,164,65,38,26,15,7,3,0,0
45,45,TCU,14,164,61,38,19,14,5,2,1,0
46,47,Massachusetts,12,165,62,28,16,10,6,3,1,0
47,47,Troy,13,165,49,24,10,0,0,0,0,0
48,49,Arkansas State,12,166,61,30,17,9,3,3,0,0
49,49,Louisiana Tech,13,166,53,23,12,5,2,2,1,0
50,51,Rutgers,12,167,53,26,11,5,1,1,0,0
51,51,Tennessee,12,167,52,23,11,7,5,2,0,0
52,53,Oregon,13,169,61,31,17,8,5,1,0,0
53,54,Kent State,12,170,64,37,21,10,7,3,0,0
54,54,Western Kentucky,13,170,49,22,13,6,4,3,2,0
55,56,Cincinnati,12,171,61,28,12,7,2,2,1,1
56,56,Coastal Carolina,12,171,51,29,12,11,4,3,3,0
57,56,Marshall,13,171,52,21,12,2,2,0,0,0
58,56,South Florida,12,171,54,22,10,4,2,2,0,0
59,60,North Carolina,12,172,55,28,19,13,9,6,1,0
60,60,Texas,13,172,65,26,18,10,3,2,1,0
61,62,Boston College,13,174,61,29,20,10,6,1,0,0
62,62,Louisville,13,174,59,30,13,6,4,4,1,0
63,62,Texas State,12,174,64,36,20,9,7,2,0,0
64,65,Ball State,12,175,64,39,18,11,8,5,1,0
65,65,Northwestern,13,175,49,24,10,6,3,0,0,0
66,65,Ohio,13,175,60,23,6,6,3,1,0,0
67,68,California,12,176,53,25,15,10,5,3,0,0
68,68,Maryland,12,176,59,19,4,3,0,0,0,0
69,68,Missouri,13,176,71,36,18,13,7,4,1,0
70,71,Tulane,12,177,69,36,22,14,6,6,3,0
71,72,Pittsburgh,12,178,59,32,15,5,3,2,1,0
72,72,Texas A&M,13,178,68,34,20,10,5,3,0,0
73,74,Idaho,12,180,47,20,14,7,4,1,1,1
74,74,Iowa State,13,180,58,15,7,4,2,1,1,0
75,74,North Carolina State,13,180,56,29,14,10,7,4,1,0
76,74,North Texas,14,180,77,41,27,16,8,2,1,0
77,74,South Carolina,13,180,43,16,7,4,3,0,0,0
78,79,South Alabama,12,181,54,26,14,8,4,3,0,0
79,80,Charlotte,12,182,53,25,15,7,3,1,1,0
80,80,Colorado,12,182,62,29,17,9,3,1,0,0
81,80,Syracuse,12,182,75,33,21,12,5,3,1,0
82,83,Houston,12,183,58,19,9,6,5,4,1,0
83,84,Miami (Florida),13,184,54,17,7,2,1,1,0,0
84,84,Nebraska,12,184,54,23,14,8,5,2,0,0
85,84,Notre Dame,13,184,57,17,4,1,0,0,0,0
86,84,Purdue,13,184,65,20,13,5,3,1,0,0
87,84,Toledo,14,184,63,26,15,10,4,2,1,0
88,84,Vanderbilt,12,184,56,23,10,8,2,1,0,0
89,90,Oklahoma,14,185,65,39,21,13,7,5,0,0
90,91,Colorado State,13,186,69,32,23,15,8,6,1,1
91,92,Florida International,13,187,65,27,15,10,7,2,0,0
92,92,Illinois,12,187,45,19,8,2,1,1,0,0
93,92,UCF,13,187,62,32,20,16,10,6,2,0
94,92,Utah State,13,187,54,21,11,1,0,0,0,0
95,96,Kansas State,13,189,53,36,14,11,8,5,0,0
96,96,Mississippi,12,189,73,32,16,7,4,1,0,0
97,96,USC,14,189,75,35,18,9,5,4,1,0
98,99,Kentucky,13,190,64,25,18,8,3,1,0,0
99,100,UAB,13,191,53,22,14,7,5,3,1,0
100,101,Baylor,12,192,68,39,22,11,6,2,1,1
101,102,Kansas,12,194,81,32,15,9,4,2,0,0
102,103,Temple,13,196,64,27,9,2,2,0,0,0
103,104,Arizona State,13,197,78,38,20,13,5,1,1,1
104,104,Oklahoma State,13,197,62,28,17,10,6,4,2,1
105,106,UNLV,12,199,56,26,12,8,4,2,0,0
106,107,Louisiana-Lafayette,12,200,71,37,20,10,6,3,1,0
107,107,UTEP,12,200,60,23,13,7,2,0,0,0
108,109,Stanford,14,202,59,28,16,6,3,3,2,1
109,110,East Carolina,12,203,77,46,29,15,14,10,3,0
110,111,Florida Atlantic,14,204,57,19,9,6,3,2,0,0
111,111,New Mexico State,13,204,52,26,13,7,4,1,0,0
112,111,Tulsa,12,204,77,44,31,18,11,7,2,0
113,114,Hawai'i,12,205,81,33,17,8,5,1,0,0
114,114,Old Dominion,12,205,59,21,8,2,1,0,0,0
115,114,Oregon State,12,205,68,24,15,8,4,2,0,0
116,114,West Virginia,13,205,68,32,23,15,8,2,2,1
117,118,Bowling Green,12,208,70,31,18,10,7,4,1,0
118,118,San Jose State,13,208,68,36,23,12,4,2,1,0
119,120,Rice,12,209,55,27,14,6,2,1,0,0
120,121,UCLA,13,210,67,38,21,11,9,4,1,0
121,122,Texas Tech,13,215,72,21,10,4,1,0,0,0
122,123,Nevada,12,217,56,30,20,10,4,1,0,0
123,124,Arizona,13,218,78,42,20,5,1,0,0,0
124,125,Louisiana-Monroe,12,219,93,43,23,12,9,4,2,0
125,125,Wake Forest,13,219,68,38,23,9,5,3,1,0
126,127,Memphis,13,220,74,35,17,9,4,1,1,1
127,127,SMU,13,220,81,42,27,15,9,5,2,1
128,129,Akron,14,230,66,24,14,5,3,1,1,0
129,130,Connecticut,12,237,82,33,13,7,5,4,1,1
