,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
67,65,Georgia Tech,13,64,16,7,5,3,0,0,0,0
68,65,Indiana,12,64,19,8,4,2,1,1,0,0
69,65,Penn State,13,64,13,10,3,2,0,0,0,0
70,71,USC,13,65,19,7,4,2,0,0,0,0
71,71,Western Michigan,12,65,23,13,5,3,1,1,0,0
72,73,Arkansas State,12,66,15,9,5,3,3,1,0,0
73,73,Ball State,12,66,10,5,2,1,0,0,0,0
74,73,Clemson,13,66,11,1,0,0,0,0,0,0
75,73,Georgia,13,66,14,6,3,2,1,0,0,0
76,73,San Diego State,13,66,16,6,3,0,0,0,0,0
77,78,Arkansas,13,67,16,9,7,4,0,0,0,0
78,78,Louisiana-Lafayette,12,67,20,3,2,2,1,1,0,0
79,78,Oregon State,12,67,12,5,3,3,2,0,0,0
80,81,Purdue,12,68,7,2,1,1,0,0,0,0
81,82,Baylor,13,69,17,9,5,2,1,0,0,0
82,82,Florida International,13,69,23,12,9,7,5,3,1,0
83,82,Fresno State,13,69,25,13,8,5,2,1,0,0
84,82,Memphis,12,69,17,5,3,3,1,1,0,0
85,82,Washington,13,69,22,11,5,4,3,2,1,0
86,87,Vanderbilt,12,70,20,11,7,6,4,3,1,0
87,87,Wyoming,12,70,8,2,0,0,0,0,0,0
88,89,Navy,13,71,16,5,3,2,1,0,0,0
89,89,Northwestern,13,71,25,14,6,5,4,2,1,0
90,89,Virginia,12,71,28,13,7,6,3,2,0,0
91,92,New Mexico State,12,73,28,16,9,6,3,1,0,0
92,92,San Jose State,13,73,22,11,5,2,2,1,0,0
93,92,Troy,13,73,24,11,7,5,2,1,1,0
94,92,Utah State,12,73,15,9,4,3,2,0,0,0
95,92,Virginia Tech,14,73,23,12,8,5,4,3,1,0
96,97,Air Force,13,74,16,7,4,2,1,0,0,0
97,97,North Texas,12,74,18,9,6,4,1,0,0,0
98,97,Oklahoma,14,74,25,11,4,3,2,0,0,0
99,97,Western Kentucky,12,74,21,9,4,1,0,0,0,0
100,101,Wake Forest,12,75,20,10,5,4,2,0,0,0
101,102,Kansas,12,76,16,8,5,3,0,0,0,0
102,103,Middle Tennessee,13,77,29,12,5,2,1,0,0,0
103,104,UCLA,12,78,23,9,6,2,2,2,0,0
104,105,Colorado State,12,79,22,10,6,3,2,2,0,0
105,105,Kentucky,13,79,18,10,5,3,1,1,1,0
106,105,Michigan,13,79,18,6,5,4,4,1,1,0
107,108,Duke,12,80,17,9,3,1,0,0,0,0
108,108,Houston,12,80,24,4,2,2,1,0,0,0
109,108,Miami (Florida),13,80,22,12,6,4,4,4,2,1
110,108,Minnesota,12,80,27,12,6,5,1,0,0,0
111,108,Tulane,12,80,22,9,5,2,2,1,1,1
112,108,Washington State,12,80,29,14,7,6,3,2,0,0
113,114,UNLV,13,82,17,9,5,4,2,2,0,0
114,115,Florida Atlantic,12,84,18,10,5,4,1,1,1,0
115,115,Kansas State,13,84,31,20,12,8,5,2,2,0
116,117,Idaho,13,85,29,15,5,5,2,1,0,0
117,118,New Mexico,12,86,18,12,8,3,2,1,1,1
118,119,Eastern Michigan,12,87,25,14,11,10,8,3,1,0
119,120,East Carolina,13,92,26,14,9,5,4,2,2,1
