,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
115,116,Indiana,13,24,21,87.5,1.8,1.6
116,116,South Florida,13,24,21,87.5,1.8,1.6
117,118,Houston,13,17,15,88.2,1.3,1.2
118,119,San Diego State,14,9,8,88.9,0.6,0.6
119,119,Toledo,13,18,16,88.9,1.4,1.2
120,121,Tulsa,13,20,18,90.0,1.5,1.4
121,122,Texas State,12,21,19,90.5,1.8,1.6
122,123,Western Michigan,14,12,11,91.7,0.9,0.8
123,124,Oregon State,12,18,17,94.4,1.5,1.4
124,125,Oklahoma,13,19,18,94.7,1.5,1.4
125,126,LSU,12,26,25,96.2,2.2,2.1
126,127,San Jose State,12,13,13,100.0,1.1,1.1
127,127,Massachusetts,12,19,19,100.0,1.6,1.6
