,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
100,101,San Jose State,12,33,31,93.9,2.8,2.6
101,102,Louisiana-Lafayette,13,32,30,93.8,2.5,2.3
102,103,Virginia,12,31,29,93.5,2.6,2.4
103,104,North Carolina State,13,45,42,93.3,3.5,3.2
104,105,Texas Tech,12,70,65,92.9,5.8,5.4
105,105,Old Dominion,13,56,52,92.9,4.3,4.0
106,105,Marshall,12,42,39,92.9,3.5,3.3
107,105,Akron,12,42,39,92.9,3.5,3.3
108,105,UCF,13,42,39,92.9,3.2,3.0
109,105,Texas State,12,28,26,92.9,2.3,2.2
110,111,Kansas State,13,54,50,92.6,4.2,3.8
111,112,Syracuse,12,39,36,92.3,3.3,3.0
112,113,Bowling Green,12,38,35,92.1,3.2,2.9
113,113,Ohio,14,38,35,92.1,2.7,2.5
114,115,Rice,12,36,33,91.7,3.0,2.8
115,115,Indiana,13,36,33,91.7,2.8,2.5
116,117,Buffalo,12,23,21,91.3,1.9,1.8
117,118,Army,13,45,41,91.1,3.5,3.2
118,119,Texas,12,44,40,90.9,3.7,3.3
119,119,Rutgers,12,22,20,90.9,1.8,1.7
120,121,Boston College,13,32,29,90.6,2.5,2.2
121,122,Arkansas State,13,45,40,88.9,3.5,3.1
122,123,Cincinnati,12,26,23,88.5,2.2,1.9
123,124,Missouri,12,51,45,88.2,4.3,3.8
124,125,Charlotte,12,38,33,86.8,3.2,2.8
125,126,Georgia State,12,30,26,86.7,2.5,2.2
126,127,Miami (Ohio),13,37,32,86.5,2.8,2.5
127,128,New Mexico State,12,34,29,85.3,2.8,2.4
