,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
35,36,Utah State,13,28,22,78.6,2.2,1.7
36,36,SMU,12,14,11,78.6,1.2,0.9
37,36,Massachusetts,12,14,11,78.6,1.2,0.9
38,39,Michigan,13,27,21,77.8,2.1,1.6
39,39,Old Dominion,12,18,14,77.8,1.5,1.2
40,39,Nebraska,12,18,14,77.8,1.5,1.2
41,39,Florida International,13,18,14,77.8,1.4,1.1
42,43,Charlotte,12,22,17,77.3,1.8,1.4
43,43,Iowa,13,22,17,77.3,1.7,1.3
44,43,San Diego State,13,22,17,77.3,1.7,1.3
45,46,Miami (Ohio),12,13,10,76.9,1.1,0.8
46,46,Tennessee,12,13,10,76.9,1.1,0.8
47,46,Georgia Tech,13,13,10,76.9,1.0,0.8
48,46,Tulane,13,13,10,76.9,1.0,0.8
49,50,USC,12,17,13,76.5,1.4,1.1
50,50,Ohio,13,17,13,76.5,1.3,1.0
51,50,Pittsburgh,14,17,13,76.5,1.2,0.9
52,53,Purdue,13,25,19,76.0,1.9,1.5
53,54,Troy,13,24,18,75.0,1.8,1.4
54,54,Kansas State,12,20,15,75.0,1.7,1.3
55,54,Toledo,13,20,15,75.0,1.5,1.2
56,54,Memphis,14,20,15,75.0,1.4,1.1
57,54,Alabama,15,20,15,75.0,1.3,1.0
58,54,Mississippi State,13,16,12,75.0,1.2,0.9
59,54,Appalachian State,13,16,12,75.0,1.2,0.9
60,54,Rutgers,12,12,9,75.0,1.0,0.8
61,54,Miami (Florida),13,12,9,75.0,0.9,0.7
62,63,Minnesota,13,23,17,73.9,1.8,1.3
63,64,UTSA,12,19,14,73.7,1.6,1.2
64,64,San Jose State,12,19,14,73.7,1.6,1.2
65,64,UCLA,12,19,14,73.7,1.6,1.2
66,67,Missouri,13,34,25,73.5,2.6,1.9
67,68,Akron,12,22,16,72.7,1.8,1.3
68,68,Oklahoma State,13,22,16,72.7,1.7,1.2
69,68,Washington,14,22,16,72.7,1.6,1.1
70,68,Houston,13,11,8,72.7,0.8,0.6
71,72,Ohio State,14,18,13,72.2,1.3,0.9
72,72,Northern Illinois,14,18,13,72.2,1.3,0.9
73,74,Texas,14,25,18,72.0,1.8,1.3
74,74,Middle Tennessee,14,25,18,72.0,1.8,1.3
75,76,Marshall,13,21,15,71.4,1.6,1.2
76,76,Nevada,13,21,15,71.4,1.6,1.2
77,76,Air Force,12,14,10,71.4,1.2,0.8
78,79,Kansas,12,17,12,70.6,1.4,1.0
79,79,California,13,17,12,70.6,1.3,0.9
80,81,Arizona,12,27,19,70.4,2.3,1.6
81,82,Texas A&M,13,33,23,69.7,2.5,1.8
82,83,Iowa State,13,23,16,69.6,1.8,1.2
83,84,South Alabama,12,13,9,69.2,1.1,0.8
84,84,Duke,13,13,9,69.2,1.0,0.7
85,84,Army,13,13,9,69.2,1.0,0.7
86,87,Ball State,12,16,11,68.8,1.3,0.9
87,87,Colorado,12,16,11,68.8,1.3,0.9
88,87,Western Michigan,13,16,11,68.8,1.2,0.8
89,87,BYU,13,16,11,68.8,1.2,0.8
90,91,Louisiana Tech,13,22,15,68.2,1.7,1.2
91,91,Virginia,13,22,15,68.2,1.7,1.2
92,93,Penn State,13,24,16,66.7,1.8,1.2
93,93,New Mexico State,12,18,12,66.7,1.5,1.0
94,93,Temple,13,18,12,66.7,1.4,0.9
95,93,Clemson,15,18,12,66.7,1.2,0.8
96,93,Washington State,13,15,10,66.7,1.2,0.8
97,93,Buffalo,14,15,10,66.7,1.1,0.7
98,93,Boston College,12,9,6,66.7,0.8,0.5
99,93,Connecticut,12,9,6,66.7,0.8,0.5
100,101,Rice,13,23,15,65.2,1.8,1.2
101,102,Florida State,12,17,11,64.7,1.4,0.9
102,103,North Carolina,11,28,18,64.3,2.5,1.6
103,103,Georgia State,12,14,9,64.3,1.2,0.8
104,103,Louisiana-Monroe,12,14,9,64.3,1.2,0.8
105,106,Fresno State,14,22,14,63.6,1.6,1.0
106,106,Liberty,12,11,7,63.6,0.9,0.6
107,108,Virginia Tech,13,19,12,63.2,1.5,0.9
108,109,Baylor,13,24,15,62.5,1.8,1.2
109,109,UAB,14,24,15,62.5,1.7,1.1
110,109,Northwestern,14,16,10,62.5,1.1,0.7
111,112,TCU,13,21,13,61.9,1.6,1.0
112,113,Colorado State,12,18,11,61.1,1.5,0.9
113,114,Arkansas State,13,23,14,60.9,1.8,1.1
114,115,Oregon State,12,20,12,60.0,1.7,1.0
115,115,Eastern Michigan,13,20,12,60.0,1.5,0.9
116,115,Boise State,13,20,12,60.0,1.5,0.9
117,115,Kentucky,13,15,9,60.0,1.2,0.7
118,115,Bowling Green,12,10,6,60.0,0.8,0.5
119,120,Vanderbilt,13,22,13,59.1,1.7,1.0
120,121,Western Kentucky,12,17,10,58.8,1.4,0.8
121,121,Florida Atlantic,12,17,10,58.8,1.4,0.8
122,123,Auburn,13,26,15,57.7,2.0,1.2
123,124,Tulsa,12,21,12,57.1,1.8,1.0
124,125,Wisconsin,13,18,10,55.6,1.4,0.8
125,126,UNLV,12,11,6,54.5,0.9,0.5
126,126,Oregon,13,11,6,54.5,0.8,0.5
127,128,UTEP,12,13,7,53.8,1.1,0.6
128,129,Texas State,12,14,6,42.9,1.2,0.5
129,130,Cincinnati,13,12,5,41.7,0.9,0.4
