,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
114,115,Fresno State,14,62,57,91.9,4.4,4.1
115,116,Arkansas State,13,46,42,91.3,3.5,3.2
116,117,Southern Mississippi,11,33,30,90.9,3.0,2.7
117,118,South Florida,13,43,39,90.7,3.3,3.0
118,119,Colorado State,12,32,29,90.6,2.7,2.4
119,120,Alabama,15,92,83,90.2,6.1,5.5
120,120,Boston College,12,51,46,90.2,4.3,3.8
121,122,Louisville,12,30,27,90.0,2.5,2.3
122,123,Nevada,13,48,43,89.6,3.7,3.3
123,123,Baylor,13,48,43,89.6,3.7,3.3
124,125,Middle Tennessee,14,45,40,88.9,3.2,2.9
125,126,South Alabama,12,35,31,88.6,2.9,2.6
126,127,New Mexico,12,39,34,87.2,3.3,2.8
127,128,Buffalo,14,62,54,87.1,4.4,3.9
128,128,Texas State,12,31,27,87.1,2.6,2.3
129,130,Georgia State,12,33,28,84.8,2.8,2.3
