,Rank,Name,G,Ret.,Yards,Avg.,TD,Ret./G,Yards/G
55,56,West Virginia,12,9,69,7.67,0,0.8,5.8
56,56,South Carolina,13,15,115,7.67,0,1.2,8.8
57,58,Western Michigan,13,13,102,7.85,1,1.0,7.8
58,59,Washington State,13,13,103,7.92,0,1.0,7.9
59,60,Vanderbilt,13,16,130,8.13,0,1.2,10.0
60,61,Marshall,13,19,155,8.16,0,1.5,11.9
61,62,Notre Dame,13,18,149,8.28,0,1.4,11.5
62,63,UNLV,12,30,249,8.30,1,2.5,20.8
63,64,Houston,13,19,159,8.37,0,1.5,12.2
64,65,Louisiana Tech,13,14,118,8.43,0,1.1,9.1
65,66,Rice,13,15,127,8.47,1,1.2,9.8
66,67,Central Michigan,12,46,392,8.52,0,3.8,32.7
67,68,Florida,13,16,137,8.56,0,1.2,10.5
68,69,Penn State,13,23,197,8.57,1,1.8,15.2
69,69,Georgia State,12,23,197,8.57,0,1.9,16.4
70,71,Duke,13,26,226,8.69,1,2.0,17.4
71,72,Texas,14,17,148,8.71,0,1.2,10.6
72,73,Baylor,13,11,96,8.73,0,0.8,7.4
73,74,Coastal Carolina,12,11,97,8.82,0,0.9,8.1
74,75,UAB,14,8,71,8.88,0,0.6,5.1
75,76,California,13,23,206,8.96,0,1.8,15.8
76,77,Maryland,12,11,100,9.09,0,0.9,8.3
77,78,North Texas,13,10,91,9.10,0,0.8,7.0
78,79,Memphis,14,15,141,9.40,0,1.1,10.1
79,79,Navy,13,25,235,9.40,1,1.9,18.1
80,81,Tulane,13,19,179,9.42,0,1.5,13.8
81,82,Wake Forest,13,23,219,9.52,0,1.8,16.8
82,83,UCF,13,13,124,9.54,1,1.0,9.5
83,84,Massachusetts,12,19,183,9.63,1,1.6,15.3
84,85,SMU,12,17,166,9.76,1,1.4,13.8
85,86,Boston College,12,30,293,9.77,4,2.5,24.4
86,87,Michigan,13,19,186,9.79,1,1.5,14.3
87,88,Syracuse,13,16,158,9.88,1,1.2,12.2
88,88,Eastern Michigan,13,25,247,9.88,1,1.9,19.0
89,90,Louisville,12,26,259,9.96,1,2.2,21.6
90,91,Virginia Tech,13,19,190,10.00,1,1.5,14.6
91,92,Miami (Florida),13,22,221,10.05,1,1.7,17.0
92,93,Ball State,12,18,181,10.06,1,1.5,15.1
93,94,Missouri,13,13,131,10.08,2,1.0,10.1
94,95,Florida Atlantic,12,14,142,10.14,2,1.2,11.8
95,96,South Florida,13,23,234,10.17,1,1.8,18.0
96,97,Washington,14,20,204,10.20,0,1.4,14.6
97,98,San Jose State,12,25,256,10.24,0,2.1,21.3
98,99,Western Kentucky,12,7,72,10.29,0,0.6,6.0
99,100,Connecticut,12,21,218,10.38,1,1.8,18.2
100,101,USC,12,19,199,10.47,1,1.6,16.6
101,102,Temple,13,22,233,10.59,1,1.7,17.9
102,103,Tulsa,12,26,277,10.65,1,2.2,23.1
103,104,Illinois,12,31,331,10.68,1,2.6,27.6
104,105,East Carolina,12,23,246,10.70,1,1.9,20.5
105,106,South Alabama,12,18,193,10.72,0,1.5,16.1
106,107,Toledo,13,11,121,11.00,1,0.8,9.3
107,108,Florida State,12,33,364,11.03,1,2.8,30.3
108,109,Liberty,12,14,155,11.07,0,1.2,12.9
109,110,Wisconsin,13,17,191,11.24,1,1.3,14.7
110,111,Nebraska,12,18,203,11.28,2,1.5,16.9
111,112,Louisiana-Monroe,12,17,192,11.29,2,1.4,16.0
112,113,Miami (Ohio),12,16,181,11.31,1,1.3,15.1
113,114,Florida International,13,15,171,11.40,1,1.2,13.2
114,115,Louisiana-Lafayette,14,12,138,11.50,1,0.9,9.9
115,116,Kansas State,12,14,162,11.57,1,1.2,13.5
116,117,Arkansas,12,18,209,11.61,1,1.5,17.4
117,118,Kentucky,13,20,236,11.80,0,1.5,18.2
118,119,Middle Tennessee,14,12,148,12.33,1,0.9,10.6
119,120,Georgia,14,5,64,12.80,0,0.4,4.6
120,121,Utah State,13,10,130,13.00,1,0.8,10.0
121,122,Arizona State,13,20,271,13.55,1,1.5,20.8
122,123,Charlotte,12,22,319,14.50,2,1.8,26.6
123,124,Kent State,12,26,388,14.92,1,2.2,32.3
124,125,Boise State,13,10,150,15.00,2,0.8,11.5
125,125,Mississippi,12,10,150,15.00,1,0.8,12.5
126,127,Air Force,12,11,168,15.27,1,0.9,14.0
127,128,New Mexico State,12,25,387,15.48,1,2.1,32.3
128,129,UCLA,12,19,325,17.11,2,1.6,27.1
129,130,Colorado State,12,31,561,18.10,3,2.6,46.8
