,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
91,91,California,13,18,14,77.8,1.4,1.1
92,91,UCLA,12,18,14,77.8,1.5,1.2
93,91,New Mexico,12,18,14,77.8,1.5,1.2
94,95,Eastern Michigan,13,23,18,78.3,1.8,1.4
95,95,Mississippi,12,23,18,78.3,1.9,1.5
96,97,TCU,13,14,11,78.6,1.1,0.8
97,98,UAB,14,19,15,78.9,1.4,1.1
98,98,Liberty,12,19,15,78.9,1.6,1.3
99,100,Western Kentucky,12,29,23,79.3,2.4,1.9
100,101,Arkansas State,13,10,8,80.0,0.8,0.6
101,101,Rice,13,15,12,80.0,1.2,0.9
102,101,West Virginia,12,15,12,80.0,1.3,1.0
103,101,Missouri,13,25,20,80.0,1.9,1.5
104,105,UTEP,12,21,17,81.0,1.8,1.4
105,105,Florida State,12,21,17,81.0,1.8,1.4
106,107,Mississippi State,13,27,22,81.5,2.1,1.7
107,107,UNLV,12,27,22,81.5,2.3,1.8
108,109,Appalachian State,13,22,18,81.8,1.7,1.4
109,110,Connecticut,12,17,14,82.4,1.4,1.2
110,111,Colorado,12,23,19,82.6,1.9,1.6
111,112,Georgia,14,18,15,83.3,1.3,1.1
112,112,South Florida,13,18,15,83.3,1.4,1.2
113,112,Georgia State,12,18,15,83.3,1.5,1.3
114,115,Arizona State,13,20,17,85.0,1.5,1.3
115,116,Oregon,13,27,23,85.2,2.1,1.8
116,117,Oklahoma,14,14,12,85.7,1.0,0.9
117,117,Memphis,14,14,12,85.7,1.0,0.9
118,117,Washington State,13,14,12,85.7,1.1,0.9
119,117,New Mexico State,12,21,18,85.7,1.8,1.5
120,121,Kansas,12,15,13,86.7,1.3,1.1
121,122,Massachusetts,12,16,14,87.5,1.3,1.2
122,123,Colorado State,12,18,16,88.9,1.5,1.3
123,124,Tulsa,12,21,19,90.5,1.8,1.6
124,125,Indiana,12,16,15,93.8,1.3,1.3
125,126,Minnesota,13,17,16,94.1,1.3,1.2
126,127,Texas State,12,19,18,94.7,1.6,1.5
127,128,Michigan,13,10,10,100.0,0.8,0.8
128,128,East Carolina,12,14,14,100.0,1.2,1.2
129,128,Maryland,12,16,16,100.0,1.3,1.3
