,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
39,40,Kansas,12,45,43,95.6,3.8,3.6
40,41,Louisiana-Monroe,12,48,46,95.8,4.0,3.8
41,42,Oregon State,12,74,71,95.9,6.2,5.9
42,43,Kentucky,13,25,24,96.0,1.9,1.8
43,43,Southern Mississippi,11,25,24,96.0,2.3,2.2
44,45,Arkansas,12,51,49,96.1,4.3,4.1
45,46,Virginia,13,26,25,96.2,2.0,1.9
46,46,Florida,13,26,25,96.2,2.0,1.9
47,46,Old Dominion,12,53,51,96.2,4.4,4.3
48,49,Cincinnati,13,27,26,96.3,2.1,2.0
49,49,Oklahoma State,13,54,52,96.3,4.2,4.0
50,49,Connecticut,12,80,77,96.3,6.7,6.4
51,52,Liberty,12,55,53,96.4,4.6,4.4
52,53,Wake Forest,13,57,55,96.5,4.4,4.2
53,54,Western Michigan,13,58,56,96.6,4.5,4.3
54,54,Houston,13,59,57,96.6,4.5,4.4
55,56,Louisiana-Lafayette,14,60,58,96.7,4.3,4.1
56,57,Michigan,13,31,30,96.8,2.4,2.3
57,57,Marshall,13,31,30,96.8,2.4,2.3
58,57,Wyoming,12,31,30,96.8,2.6,2.5
59,57,New Mexico State,12,62,60,96.8,5.2,5.0
60,61,Wisconsin,13,32,31,96.9,2.5,2.4
61,61,UCF,13,32,31,96.9,2.5,2.4
62,61,Troy,13,32,31,96.9,2.5,2.4
63,64,Massachusetts,12,67,65,97.0,5.6,5.4
64,65,Alabama,15,35,34,97.1,2.3,2.3
65,65,Northwestern,14,34,33,97.1,2.4,2.4
66,65,Utah,14,34,33,97.1,2.4,2.4
67,65,Kansas State,12,35,34,97.1,2.9,2.8
68,69,Minnesota,13,36,35,97.2,2.8,2.7
69,69,North Texas,13,36,35,97.2,2.8,2.7
70,69,Missouri,13,36,35,97.2,2.8,2.7
71,72,Louisiana Tech,13,37,36,97.3,2.8,2.8
72,72,Texas A&M,13,37,36,97.3,2.8,2.8
73,74,Ohio,13,38,37,97.4,2.9,2.8
74,74,Vanderbilt,13,38,37,97.4,2.9,2.8
75,74,West Virginia,12,39,38,97.4,3.3,3.2
76,74,Charlotte,12,39,38,97.4,3.3,3.2
77,78,Ohio State,14,40,39,97.5,2.9,2.8
78,78,South Carolina,13,40,39,97.5,3.1,3.0
79,80,Middle Tennessee,14,42,41,97.6,3.0,2.9
80,80,Nevada,13,42,41,97.6,3.2,3.2
81,80,Nebraska,12,41,40,97.6,3.4,3.3
82,80,Central Michigan,12,42,41,97.6,3.5,3.4
83,84,Florida State,12,44,43,97.7,3.7,3.6
84,85,Purdue,13,46,45,97.8,3.5,3.5
85,85,North Carolina,11,46,45,97.8,4.2,4.1
86,87,Pittsburgh,14,47,46,97.9,3.4,3.3
87,87,Florida Atlantic,12,47,46,97.9,3.9,3.8
88,89,Ball State,12,49,48,98.0,4.1,4.0
89,89,Arizona,12,49,48,98.0,4.1,4.0
90,89,UCLA,12,50,49,98.0,4.2,4.1
91,89,SMU,12,51,50,98.0,4.3,4.2
92,93,South Florida,13,52,51,98.1,4.0,3.9
93,93,Virginia Tech,13,53,52,98.1,4.1,4.0
94,93,Coastal Carolina,12,52,51,98.1,4.3,4.3
95,93,Colorado State,12,52,51,98.1,4.3,4.3
96,97,San Jose State,12,55,54,98.2,4.6,4.5
97,97,East Carolina,12,57,56,98.2,4.8,4.7
98,99,Kent State,12,58,57,98.3,4.8,4.8
99,99,South Alabama,12,59,58,98.3,4.9,4.8
100,101,Hawai'i,14,61,60,98.4,4.4,4.3
101,101,Illinois,12,62,61,98.4,5.2,5.1
102,103,Louisville,12,71,70,98.6,5.9,5.8
103,104,Mississippi State,13,15,15,100.0,1.2,1.2
104,104,Appalachian State,13,21,21,100.0,1.6,1.6
105,104,Michigan State,13,22,22,100.0,1.7,1.7
106,104,Iowa,13,25,25,100.0,1.9,1.9
107,104,Auburn,13,25,25,100.0,1.9,1.9
108,104,Georgia,14,28,28,100.0,2.0,2.0
109,104,Miami (Florida),13,28,28,100.0,2.2,2.2
110,104,Stanford,13,32,32,100.0,2.5,2.5
111,104,Penn State,13,32,32,100.0,2.5,2.5
112,104,Boise State,13,32,32,100.0,2.5,2.5
113,104,BYU,13,33,33,100.0,2.5,2.5
114,104,Western Kentucky,12,33,33,100.0,2.8,2.8
115,104,Iowa State,13,37,37,100.0,2.8,2.8
116,104,North Carolina State,13,37,37,100.0,2.8,2.8
117,104,Arizona State,13,37,37,100.0,2.8,2.8
118,104,Florida International,13,39,39,100.0,3.0,3.0
119,104,Texas,14,43,43,100.0,3.1,3.1
120,104,Akron,12,39,39,100.0,3.3,3.3
121,104,Maryland,12,40,40,100.0,3.3,3.3
122,104,Buffalo,14,46,46,100.0,3.3,3.3
123,104,Texas Tech,12,46,46,100.0,3.8,3.8
124,104,Georgia Tech,13,49,49,100.0,3.8,3.8
125,104,Toledo,13,50,50,100.0,3.8,3.8
126,104,UTSA,12,47,47,100.0,3.9,3.9
127,104,Rutgers,12,48,48,100.0,4.0,4.0
128,104,Mississippi,12,54,54,100.0,4.5,4.5
129,104,New Mexico,12,54,54,100.0,4.5,4.5
