,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
80,78,New Mexico,13,44,43,97.7,3.4,3.3
81,78,Massachusetts,12,44,43,97.7,3.7,3.6
82,83,California,13,45,44,97.8,3.5,3.4
83,84,Kansas State,13,48,47,97.9,3.7,3.6
84,84,UTSA,12,48,47,97.9,4.0,3.9
85,86,Bowling Green,14,50,49,98.0,3.6,3.5
86,86,Arizona State,13,50,49,98.0,3.8,3.8
87,86,Iowa State,12,51,50,98.0,4.3,4.2
88,89,Rutgers,12,52,51,98.1,4.3,4.3
89,90,Oregon State,12,56,55,98.2,4.7,4.6
90,91,Arizona,13,58,57,98.3,4.5,4.4
91,92,Texas State,12,61,60,98.4,5.1,5.0
92,93,New Mexico State,12,68,67,98.5,5.7,5.6
93,94,Kansas,12,70,69,98.6,5.8,5.8
94,95,Texas Tech,13,75,74,98.7,5.8,5.7
95,96,Boston College,12,18,18,100.0,1.5,1.5
96,96,Wisconsin,13,22,22,100.0,1.7,1.7
97,96,Michigan,13,22,22,100.0,1.7,1.7
98,96,Marshall,13,25,25,100.0,1.9,1.9
99,96,Toledo,12,24,24,100.0,2.0,2.0
100,96,San Diego State,14,29,29,100.0,2.1,2.1
101,96,Iowa,14,31,31,100.0,2.2,2.2
102,96,Oklahoma,13,31,31,100.0,2.4,2.4
103,96,Houston,14,34,34,100.0,2.4,2.4
104,96,Boise State,13,32,32,100.0,2.5,2.5
105,96,Utah,13,33,33,100.0,2.5,2.5
106,96,Mississippi State,13,33,33,100.0,2.5,2.5
107,96,Navy,13,34,34,100.0,2.6,2.6
108,96,South Florida,13,34,34,100.0,2.6,2.6
109,96,Akron,13,36,36,100.0,2.8,2.8
110,96,Auburn,13,37,37,100.0,2.8,2.8
111,96,Western Kentucky,14,45,45,100.0,3.2,3.2
112,96,Colorado,13,43,43,100.0,3.3,3.3
113,96,Virginia,12,42,42,100.0,3.5,3.5
114,96,Buffalo,12,42,42,100.0,3.5,3.5
115,96,TCU,13,45,45,100.0,3.5,3.5
116,96,Troy,12,43,43,100.0,3.6,3.6
117,96,Texas,12,44,44,100.0,3.7,3.7
118,96,Syracuse,12,45,45,100.0,3.8,3.8
119,96,UNLV,12,49,49,100.0,4.1,4.1
120,96,Maryland,12,51,51,100.0,4.3,4.3
121,96,UCF,12,51,51,100.0,4.3,4.3
122,96,Hawai'i,13,58,58,100.0,4.5,4.5
123,96,Oregon,13,58,58,100.0,4.5,4.5
124,96,Tulane,12,57,57,100.0,4.8,4.8
125,96,Tulsa,13,66,66,100.0,5.1,5.1
126,96,Idaho,12,65,65,100.0,5.4,5.4
127,96,Eastern Michigan,12,65,65,100.0,5.4,5.4
