,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
53,54,Duke,13,189,51,29,16,9,4,4,2,0
54,55,East Carolina,12,188,57,23,7,2,1,0,0,0
55,56,Miami (Florida),13,187,74,36,17,6,2,0,0,0
56,57,Toledo,12,186,64,29,16,8,4,4,4,1
57,58,BYU,13,185,66,41,21,8,4,4,1,0
58,58,Iowa,14,185,62,27,17,9,5,3,2,0
59,58,Massachusetts,12,185,55,25,13,5,2,1,1,0
60,58,Ohio,13,185,58,34,13,6,3,0,0,0
61,62,Air Force,14,181,75,42,24,18,8,2,0,0
62,63,Nevada,13,180,50,20,11,10,6,4,1,1
63,63,Rice,12,180,55,26,8,5,2,0,0,0
64,65,Marshall,13,179,56,22,10,6,6,2,0,0
65,66,Georgia,13,178,65,21,9,4,3,1,1,0
66,66,LSU,12,178,70,34,23,13,8,4,1,0
67,66,Michigan,13,178,63,21,9,5,4,1,0,0
68,69,UNLV,12,177,58,28,13,7,4,2,1,0
69,70,Colorado,13,175,51,22,10,7,5,1,0,0
70,70,Eastern Michigan,12,175,55,26,15,7,4,1,0,0
71,72,Georgia Southern,13,173,69,34,23,13,10,5,3,0
72,72,SMU,12,173,58,32,12,5,3,0,0,0
73,74,Virginia Tech,13,170,59,25,13,8,5,2,0,0
74,75,Florida,14,169,54,24,13,6,4,1,0,0
75,75,Iowa State,12,169,63,24,12,6,3,2,0,0
76,75,San Diego State,14,169,58,33,15,7,4,1,0,0
77,75,Utah State,13,169,62,30,16,6,2,0,0,0
78,79,Maryland,12,168,53,26,18,7,5,5,1,0
79,79,Old Dominion,12,168,54,25,16,6,3,2,0,0
80,81,New Mexico State,12,167,71,35,24,15,11,5,1,0
81,81,Virginia,12,167,53,25,11,6,3,3,1,0
82,83,Idaho,12,166,56,25,9,4,3,1,0,0
83,84,South Carolina,12,165,53,24,13,3,2,1,0,0
84,85,Auburn,13,164,49,22,13,5,2,1,0,0
85,85,Kentucky,12,164,62,27,13,6,4,1,0,0
86,87,Akron,13,163,49,23,10,4,1,1,0,0
87,87,Buffalo,12,163,42,16,9,1,1,1,0,0
88,87,Illinois,12,163,53,20,7,4,1,1,0,0
89,87,Pittsburgh,13,163,66,26,12,4,1,1,0,0
90,87,UTSA,12,163,41,21,9,5,3,2,1,0
91,92,Rutgers,12,162,50,23,13,8,1,1,0,0
92,93,Florida Atlantic,12,158,44,20,13,6,3,2,1,1
93,93,Miami (Ohio),12,158,48,25,12,6,4,3,0,0
94,93,Utah,13,158,49,20,10,6,4,0,0,0
95,96,Navy,13,157,58,37,24,11,4,3,0,0
96,97,Penn State,13,155,67,35,15,7,2,2,0,0
97,97,Wyoming,12,155,46,20,11,4,4,2,1,1
98,99,Georgia Tech,12,154,54,29,15,8,3,0,0,0
99,100,Connecticut,13,153,39,16,6,3,2,1,1,1
100,100,New Mexico,13,153,61,36,23,14,11,7,3,1
101,102,Louisiana-Lafayette,12,152,50,19,14,7,4,2,1,0
102,102,Minnesota,13,152,56,26,9,4,2,2,0,0
103,104,Ball State,12,150,38,22,11,3,0,0,0,0
104,104,Hawai'i,13,150,44,17,10,7,4,4,1,1
105,106,Florida International,12,148,46,18,9,4,4,2,0,0
106,107,Kansas State,13,147,48,23,8,3,2,2,0,0
107,108,Troy,12,146,43,26,16,9,5,3,1,1
108,109,North Texas,12,145,41,13,6,4,2,1,1,1
109,110,Wake Forest,12,142,52,16,9,6,3,2,0,0
110,111,Kansas,12,140,51,19,6,1,0,0,0,0
111,112,Vanderbilt,12,139,38,15,8,2,1,1,0,0
112,113,Louisiana-Monroe,13,138,46,19,10,4,3,2,1,0
113,114,Charlotte,12,137,44,18,4,2,1,0,0,0
114,115,Fresno State,12,136,47,18,7,5,4,1,1,0
115,115,Oregon State,12,136,50,19,7,3,3,2,0,0
116,115,Texas,12,136,55,28,18,8,6,4,4,2
117,118,Northwestern,13,135,44,19,9,4,3,0,0,0
118,119,Syracuse,12,134,40,23,10,7,4,2,1,0
119,119,Tulane,12,134,43,19,13,7,4,3,2,1
120,121,South Alabama,12,133,46,29,22,12,5,3,1,1
121,122,Purdue,12,131,42,21,14,10,5,1,1,0
122,123,Missouri,12,126,42,11,5,3,2,2,0,0
123,124,Boston College,12,124,41,16,5,3,2,1,1,0
124,124,UTEP,12,124,44,23,11,6,3,2,1,1
125,126,Kent State,12,115,30,15,11,3,1,1,0,0
126,126,UCF,12,115,29,12,5,2,1,0,0,0
127,128,Army,12,113,53,32,14,9,6,2,0,0
