,Rank,Name,G,Ret.,Yards,Avg.,TD,Ret./G,Yards/G
48,49,Cincinnati,13,26,252,9.69,0,2.0,19.4
49,50,Ohio,13,30,287,9.57,0,2.3,22.1
50,51,Colorado State,12,13,123,9.46,0,1.1,10.3
51,52,Baylor,13,16,151,9.44,0,1.2,11.6
52,53,Nebraska,14,29,270,9.31,1,2.1,19.3
53,54,North Carolina State,13,34,316,9.29,1,2.6,24.3
54,55,UCLA,14,33,302,9.15,0,2.4,21.6
55,56,Fresno State,13,25,228,9.12,1,1.9,17.5
56,57,LSU,13,36,327,9.08,2,2.8,25.2
57,58,Michigan State,13,23,208,9.04,0,1.8,16.0
58,59,Auburn,12,18,161,8.94,0,1.5,13.4
59,60,Maryland,12,26,232,8.92,0,2.2,19.3
60,61,Michigan,13,16,141,8.81,0,1.2,10.8
61,61,South Alabama,13,16,141,8.81,0,1.2,10.8
62,63,Texas,13,14,123,8.79,0,1.1,9.5
63,64,Navy,13,12,105,8.75,0,0.9,8.1
64,65,BYU,13,30,258,8.60,0,2.3,19.8
65,66,East Carolina,13,22,188,8.55,0,1.7,14.5
66,67,Marshall,12,15,124,8.27,1,1.3,10.3
67,68,Northern Illinois,14,32,263,8.22,0,2.3,18.8
68,69,Tulsa,14,31,254,8.19,1,2.2,18.1
69,70,Kansas,12,11,90,8.18,0,0.9,7.5
70,71,Arizona State,13,33,269,8.15,0,2.5,20.7
71,71,Wisconsin,14,26,212,8.15,1,1.9,15.1
72,73,Florida International,12,25,201,8.04,1,2.1,16.8
73,74,Troy,12,18,141,7.83,0,1.5,11.8
74,75,Massachusetts,12,20,154,7.70,0,1.7,12.8
75,76,San Diego State,13,15,114,7.60,0,1.2,8.8
76,76,Air Force,13,10,76,7.60,0,0.8,5.8
77,78,Georgia,14,27,203,7.52,0,1.9,14.5
78,79,Kentucky,12,22,165,7.50,0,1.8,13.8
79,80,Iowa,12,16,119,7.44,0,1.3,9.9
80,81,Mississippi State,13,23,171,7.43,0,1.8,13.2
81,82,Minnesota,13,31,229,7.39,0,2.4,17.6
82,83,Akron,12,24,165,6.88,0,2.0,13.8
83,84,Washington State,12,13,89,6.85,0,1.1,7.4
84,85,Washington,13,20,135,6.75,0,1.5,10.4
85,86,Southern Mississippi,12,6,40,6.67,0,0.5,3.3
86,87,South Florida,12,20,133,6.65,0,1.7,11.1
87,88,Florida Atlantic,12,22,143,6.50,0,1.8,11.9
88,89,Louisiana-Monroe,13,23,149,6.48,0,1.8,11.5
89,90,Louisiana-Lafayette,13,20,127,6.35,1,1.5,9.8
90,91,Oregon State,13,13,80,6.15,0,1.0,6.2
91,92,USC,13,26,158,6.08,1,2.0,12.2
92,93,Penn State,12,30,182,6.07,1,2.5,15.2
93,94,UNLV,13,17,103,6.06,0,1.3,7.9
94,95,Miami (Florida),12,17,102,6.00,0,1.4,8.5
95,96,Indiana,12,14,83,5.93,0,1.2,6.9
96,97,Arkansas,12,21,124,5.90,0,1.8,10.3
97,98,New Mexico,13,14,82,5.86,0,1.1,6.3
98,99,Kent State,14,9,52,5.78,0,0.6,3.7
99,100,Mississippi,13,24,134,5.58,0,1.8,10.3
100,101,Colorado,12,16,89,5.56,0,1.3,7.4
101,102,Eastern Michigan,12,18,94,5.22,0,1.5,7.8
102,103,Rice,13,19,97,5.11,1,1.5,7.5
103,104,Utah,12,31,150,4.84,0,2.6,12.5
104,105,Army,12,12,58,4.83,0,1.0,4.8
105,106,Louisiana Tech,12,28,132,4.71,0,2.3,11.0
106,106,Buffalo,12,14,66,4.71,1,1.2,5.5
107,108,Rutgers,13,30,140,4.67,1,2.3,10.8
108,109,Clemson,13,23,99,4.30,0,1.8,7.6
109,110,Arkansas State,13,11,47,4.27,0,0.8,3.6
110,111,Louisville,13,24,102,4.25,0,1.8,7.8
111,112,Syracuse,13,29,119,4.10,0,2.2,9.2
112,113,Houston,12,24,93,3.88,0,2.0,7.8
113,113,San Jose State,13,17,66,3.88,0,1.3,5.1
114,115,Virginia,12,23,89,3.87,0,1.9,7.4
115,116,Miami (Ohio),12,6,19,3.17,0,0.5,1.6
116,117,Purdue,13,19,60,3.16,0,1.5,4.6
117,118,Middle Tennessee,12,18,54,3.00,0,1.5,4.5
118,119,Central Michigan,13,12,31,2.58,0,0.9,2.4
119,120,Notre Dame,13,21,46,2.19,0,1.6,3.5
120,121,North Texas,12,8,17,2.13,0,0.7,1.4
121,122,Idaho,12,17,27,1.59,0,1.4,2.3
122,123,Illinois,12,16,25,1.56,0,1.3,2.1
123,124,New Mexico State,12,12,15,1.25,0,1.0,1.3
