,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
80,81,Baylor,13,13,10,76.9,1.0,0.8
81,82,Syracuse,13,22,17,77.3,1.7,1.3
82,82,Mississippi,13,22,17,77.3,1.7,1.3
83,82,Iowa State,13,22,17,77.3,1.7,1.3
84,82,Clemson,13,22,17,77.3,1.7,1.3
85,86,San Diego State,13,9,7,77.8,0.7,0.5
86,87,Arkansas State,13,19,15,78.9,1.5,1.2
87,87,Pittsburgh,13,19,15,78.9,1.5,1.2
88,89,Utah State,13,24,19,79.2,1.8,1.5
89,89,Kansas,12,24,19,79.2,2.0,1.6
90,91,Louisiana Tech,12,15,12,80.0,1.3,1.0
91,91,East Carolina,13,20,16,80.0,1.5,1.2
92,91,Texas,13,25,20,80.0,1.9,1.5
93,91,South Florida,12,25,20,80.0,2.1,1.7
94,91,Tennessee,12,25,20,80.0,2.1,1.7
95,96,Washington,13,21,17,81.0,1.6,1.3
96,96,Connecticut,12,21,17,81.0,1.8,1.4
97,98,Kentucky,12,16,13,81.3,1.3,1.1
98,99,Eastern Michigan,12,22,18,81.8,1.8,1.5
99,99,Iowa,12,22,18,81.8,1.8,1.5
100,101,Minnesota,13,17,14,82.4,1.3,1.1
101,102,Memphis,12,23,19,82.6,1.9,1.6
102,103,Florida State,14,18,15,83.3,1.3,1.1
103,103,Stanford,14,18,15,83.3,1.3,1.1
104,103,Northwestern,13,18,15,83.3,1.4,1.2
105,103,Colorado,12,18,15,83.3,1.5,1.3
106,107,Houston,12,19,16,84.2,1.6,1.3
107,108,Army,12,13,11,84.6,1.1,0.9
108,109,South Carolina,13,20,17,85.0,1.5,1.3
109,109,Navy,13,20,17,85.0,1.5,1.3
110,111,San Jose State,13,14,12,85.7,1.1,0.9
111,111,Vanderbilt,13,21,18,85.7,1.6,1.4
112,111,Louisiana-Lafayette,13,28,24,85.7,2.2,1.8
113,114,Arizona,13,15,13,86.7,1.2,1.0
114,114,Indiana,12,15,13,86.7,1.3,1.1
115,114,Marshall,12,15,13,86.7,1.3,1.1
116,117,Bowling Green,13,16,14,87.5,1.2,1.1
117,118,North Carolina,12,17,15,88.2,1.4,1.3
118,119,Massachusetts,12,10,9,90.0,0.8,0.8
119,120,Louisiana-Monroe,13,12,11,91.7,0.9,0.8
120,121,Nevada,13,15,14,93.3,1.2,1.1
121,122,Central Michigan,13,16,15,93.8,1.2,1.2
122,123,Michigan State,13,25,24,96.0,1.9,1.8
123,124,Hawai'i,12,4,4,100.0,0.3,0.3
