,Rank,Name,G,Ret.,Yards,Avg.,TD,Ret./G,Yards/G
57,58,West Virginia,13,19,143,7.53,0,1.5,11.0
58,59,Cincinnati,13,26,196,7.54,1,2.0,15.1
59,60,Iowa State,13,17,129,7.59,0,1.3,9.9
60,61,Louisiana Tech,12,11,84,7.64,0,0.9,7.0
61,62,Arizona,13,21,161,7.67,0,1.6,12.4
62,63,Mississippi,13,24,189,7.88,1,1.8,14.5
63,64,Army,12,11,88,8.00,0,0.9,7.3
64,65,Florida Atlantic,12,34,274,8.06,0,2.8,22.8
65,66,Louisville,13,21,171,8.14,1,1.6,13.2
66,67,Eastern Michigan,12,22,180,8.18,0,1.8,15.0
67,68,Utah State,13,14,116,8.29,1,1.1,8.9
68,69,Tennessee,12,16,133,8.31,0,1.3,11.1
69,70,Memphis,12,22,191,8.68,0,1.8,15.9
70,71,North Carolina State,13,13,113,8.69,1,1.0,8.7
71,72,Colorado,12,30,261,8.70,1,2.5,21.8
72,73,Texas State,12,16,140,8.75,1,1.3,11.7
73,74,Michigan State,13,25,221,8.84,0,1.9,17.0
74,75,Southern Mississippi,12,21,190,9.05,0,1.8,15.8
75,76,TCU,13,19,178,9.37,1,1.5,13.7
76,77,San Jose State,13,20,188,9.40,0,1.5,14.5
77,78,UCF,14,16,151,9.44,2,1.1,10.8
78,79,Utah,12,17,161,9.47,1,1.4,13.4
79,80,Missouri,12,33,313,9.48,0,2.8,26.1
80,81,SMU,13,34,324,9.53,0,2.6,24.9
81,82,Kansas,12,20,191,9.55,1,1.7,15.9
82,83,California,12,16,154,9.63,0,1.3,12.8
83,84,Purdue,13,26,252,9.69,1,2.0,19.4
84,85,Virginia,12,18,175,9.72,0,1.5,14.6
85,86,Fresno State,13,16,156,9.75,0,1.2,12.0
86,87,Houston,12,21,205,9.76,0,1.8,17.1
87,88,Marshall,12,18,176,9.78,1,1.5,14.7
88,89,Wake Forest,12,41,402,9.80,3,3.4,33.5
89,90,Penn State,12,11,108,9.82,1,0.9,9.0
90,91,Tulsa,14,23,226,9.83,1,1.6,16.1
91,92,East Carolina,13,20,199,9.95,0,1.5,15.3
92,93,North Texas,12,11,110,10.00,1,0.9,9.2
93,94,Arizona State,13,12,121,10.08,0,0.9,9.3
94,95,Texas,13,17,172,10.12,0,1.3,13.2
95,96,Michigan,13,20,203,10.15,1,1.5,15.6
96,97,Florida International,12,25,258,10.32,0,2.1,21.5
97,98,Maryland,12,37,383,10.35,1,3.1,31.9
98,99,Buffalo,12,11,115,10.45,0,0.9,9.6
99,100,Miami (Florida),12,15,159,10.60,0,1.3,13.3
100,101,Western Kentucky,13,17,181,10.65,0,1.3,13.9
101,102,Vanderbilt,13,20,214,10.70,1,1.5,16.5
102,103,Florida State,14,8,87,10.88,0,0.6,6.2
103,104,Akron,12,32,354,11.06,1,2.7,29.5
104,105,Georgia,14,14,156,11.14,1,1.0,11.1
105,106,Western Michigan,12,20,224,11.20,0,1.7,18.7
106,107,Navy,13,12,135,11.25,0,0.9,10.4
107,108,Wyoming,12,26,293,11.27,1,2.2,24.4
108,109,USC,13,14,160,11.43,0,1.1,12.3
109,110,Hawai'i,12,30,350,11.67,0,2.5,29.2
110,111,Texas Tech,13,12,142,11.83,1,0.9,10.9
111,111,Nebraska,14,24,284,11.83,1,1.7,20.3
112,113,Syracuse,13,17,204,12.00,1,1.3,15.7
113,114,Colorado State,12,23,277,12.04,0,1.9,23.1
114,115,Nevada,13,13,157,12.08,0,1.0,12.1
115,116,Oklahoma State,13,16,197,12.31,1,1.2,15.2
116,117,New Mexico State,12,35,432,12.34,1,2.9,36.0
117,118,Central Michigan,13,22,272,12.36,1,1.7,20.9
118,119,UNLV,13,21,264,12.57,2,1.6,20.3
119,120,Duke,13,25,323,12.92,2,1.9,24.8
120,121,Pittsburgh,13,21,275,13.10,2,1.6,21.2
121,122,Baylor,13,12,166,13.83,0,0.9,12.8
122,123,Massachusetts,12,29,412,14.21,3,2.4,34.3
123,124,UAB,12,22,358,16.27,0,1.8,29.8
