,Rank,Name,G,Att.,Made,Pct.,Att/G,Made/G
35,36,Missouri,13,17,11,64.7,1.3,0.8
36,36,UTEP,12,17,11,64.7,1.4,0.9
37,36,UAB,12,17,11,64.7,1.4,0.9
38,36,Western Kentucky,12,17,11,64.7,1.4,0.9
39,40,Wyoming,13,20,13,65.0,1.5,1.0
40,40,Texas Tech,12,20,13,65.0,1.7,1.1
41,40,Memphis,12,20,13,65.0,1.7,1.1
42,43,Rice,12,15,10,66.7,1.3,0.8
43,43,Western Michigan,13,18,12,66.7,1.4,0.9
44,43,Fresno State,13,21,14,66.7,1.6,1.1
45,43,Louisiana Tech,13,21,14,66.7,1.6,1.1
46,43,Ball State,12,21,14,66.7,1.8,1.2
47,43,Troy,12,21,14,66.7,1.8,1.2
48,49,LSU,14,25,17,68.0,1.8,1.2
49,49,SMU,13,25,17,68.0,1.9,1.3
50,51,Colorado,13,19,13,68.4,1.5,1.0
51,51,Oklahoma State,13,19,13,68.4,1.5,1.0
52,51,Baylor,13,19,13,68.4,1.5,1.0
53,51,UNLV,12,19,13,68.4,1.6,1.1
54,55,Middle Tennessee,12,13,9,69.2,1.1,0.8
55,55,Miami (Ohio),12,13,9,69.2,1.1,0.8
56,57,California,13,20,14,70.0,1.5,1.1
57,57,Notre Dame,13,20,14,70.0,1.5,1.1
58,59,North Carolina,13,27,19,70.4,2.1,1.5
59,60,Ohio,14,17,12,70.6,1.2,0.9
60,60,Houston,14,17,12,70.6,1.2,0.9
61,60,BYU,13,17,12,70.6,1.3,0.9
62,60,Tulsa,13,17,12,70.6,1.3,0.9
63,64,Northern Illinois,14,24,17,70.8,1.7,1.2
64,64,South Carolina,13,24,17,70.8,1.8,1.3
65,64,Kansas State,13,24,17,70.8,1.8,1.3
66,67,North Texas,12,14,10,71.4,1.2,0.8
67,67,Northwestern,13,21,15,71.4,1.6,1.2
68,67,Utah,13,21,15,71.4,1.6,1.2
69,67,Purdue,13,21,15,71.4,1.6,1.2
70,67,UCF,12,21,15,71.4,1.8,1.3
71,67,Mississippi State,13,28,20,71.4,2.2,1.5
72,73,Maryland,12,18,13,72.2,1.5,1.1
73,73,Washington State,12,18,13,72.2,1.5,1.1
74,73,San Jose State,12,18,13,72.2,1.5,1.1
75,73,Tennessee,12,18,13,72.2,1.5,1.1
76,77,Central Michigan,12,29,21,72.4,2.4,1.8
77,78,Florida State,13,11,8,72.7,0.8,0.6
78,78,Iowa,13,22,16,72.7,1.7,1.2
79,78,North Carolina State,13,22,16,72.7,1.7,1.2
80,81,South Florida,12,26,19,73.1,2.2,1.6
81,82,UCLA,14,19,14,73.7,1.4,1.0
82,82,Oklahoma,13,19,14,73.7,1.5,1.1
83,84,Bowling Green,12,23,17,73.9,1.9,1.4
84,85,Syracuse,12,35,26,74.3,2.9,2.2
85,86,Louisiana-Lafayette,13,20,15,75.0,1.5,1.2
86,86,Penn State,13,20,15,75.0,1.5,1.2
87,86,Miami (Florida),12,20,15,75.0,1.7,1.3
88,86,Iowa State,13,36,27,75.0,2.8,2.1
89,90,Utah State,13,21,16,76.2,1.6,1.2
90,90,Arizona,12,21,16,76.2,1.8,1.3
91,92,Ohio State,13,17,13,76.5,1.3,1.0
92,93,Arizona State,13,23,18,78.3,1.8,1.4
93,93,Wake Forest,13,23,18,78.3,1.8,1.4
94,95,Kent State,12,28,22,78.6,2.3,1.8
95,96,Southern Mississippi,14,19,15,78.9,1.4,1.1
96,96,Oregon,14,19,15,78.9,1.4,1.1
97,96,Marshall,13,19,15,78.9,1.5,1.2
98,96,Kentucky,12,19,15,78.9,1.6,1.3
99,100,West Virginia,13,24,19,79.2,1.8,1.5
100,101,Michigan,13,15,12,80.0,1.2,0.9
101,101,Cincinnati,13,25,20,80.0,1.9,1.5
102,103,Pittsburgh,13,21,17,81.0,1.6,1.3
103,103,TCU,13,21,17,81.0,1.6,1.3
104,103,Texas A&M,13,21,17,81.0,1.6,1.3
105,103,Akron,12,21,17,81.0,1.8,1.4
106,103,Eastern Michigan,12,21,17,81.0,1.8,1.4
107,108,San Diego State,13,11,9,81.8,0.8,0.7
108,108,Army,12,11,9,81.8,0.9,0.8
109,110,Boise State,13,6,5,83.3,0.5,0.4
110,110,Kansas,12,18,15,83.3,1.5,1.3
111,112,Georgia,14,13,11,84.6,0.9,0.8
112,113,Boston College,12,25,22,88.0,2.1,1.8
113,114,Clemson,14,18,16,88.9,1.3,1.1
114,114,Duke,12,18,16,88.9,1.5,1.3
115,116,Washington,13,22,20,90.9,1.7,1.5
116,117,Auburn,13,19,18,94.7,1.5,1.4
117,118,Tulane,13,20,19,95.0,1.5,1.5
118,119,Indiana,12,22,21,95.5,1.8,1.8
119,120,Texas,13,23,22,95.7,1.8,1.7
