,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
107,108,East Carolina,12,39,9,3,2,1,0,0,0,0
108,108,Idaho,12,39,10,4,2,2,2,2,1,0
109,108,Texas Tech,12,39,10,3,3,1,0,0,0,0
110,111,Syracuse,12,38,8,3,2,2,0,0,0,0
111,112,Kent State,12,37,7,2,1,1,0,0,0,0
112,113,Ball State,12,36,7,1,1,1,1,0,0,0
113,114,Duke,12,35,6,3,1,0,0,0,0,0
114,115,Memphis,12,33,10,1,0,0,0,0,0,0
115,115,North Carolina State,13,33,6,3,1,0,0,0,0,0
116,115,San Jose State,12,33,10,3,3,2,2,0,0,0
117,115,Troy,12,33,5,3,1,1,0,0,0,0
118,119,Miami (Ohio),12,32,5,1,0,0,0,0,0,0
119,120,Tennessee,12,30,7,2,1,0,0,0,0,0
