,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
66,66,SMU,12,180,54,22,14,11,5,2,0,0
67,66,Stanford,14,180,68,39,21,8,3,2,0,0
68,66,West Virginia,12,180,59,34,17,7,5,4,0,0
69,70,UAB,12,179,60,25,14,5,1,0,0,0
70,70,UNLV,13,179,54,25,15,8,7,3,0,0
71,72,Arkansas State,13,178,53,21,11,6,4,3,2,1
72,73,Georgia Tech,13,176,59,38,19,8,4,1,0,0
73,73,Nevada,12,176,50,24,11,4,3,0,0,0
74,73,New Mexico,12,176,64,37,18,9,5,1,1,0
75,76,Arizona,13,175,61,28,14,8,3,1,1,1
76,77,Ohio,13,172,54,25,15,8,5,3,2,0
77,77,Utah,12,172,56,32,17,13,4,2,1,0
78,77,Virginia,12,172,34,17,7,3,1,0,0,0
79,80,Penn State,12,171,48,24,18,9,3,0,0,0
80,81,New Mexico State,12,169,49,20,9,5,4,3,2,0
81,81,Temple,12,169,59,24,13,6,3,3,1,0
82,83,Virginia Tech,13,168,48,19,10,6,4,3,1,0
83,84,North Carolina State,12,167,53,21,11,8,4,3,2,0
84,85,Minnesota,13,166,52,19,9,5,1,0,0,0
85,85,Toledo,12,166,59,28,17,7,3,2,2,0
86,87,Northwestern,12,164,48,18,9,4,1,0,0,0
87,88,Syracuse,13,162,53,21,12,7,3,0,0,0
88,89,Texas,13,160,58,29,18,8,4,1,0,0
89,90,Idaho,12,157,51,27,14,9,6,2,0,0
90,90,Vanderbilt,13,157,52,26,15,6,0,0,0,0
91,92,Louisiana Tech,12,155,57,20,8,6,4,2,0,0
92,93,Iowa,13,154,45,20,9,5,2,2,1,0
93,94,Georgia State,12,153,58,30,14,6,6,4,2,0
94,95,Connecticut,12,152,44,16,7,3,1,1,0,0
95,95,Kent State,12,152,43,21,10,5,5,2,0,0
96,97,Florida Atlantic,12,151,51,26,14,7,2,0,0,0
97,97,Southern Mississippi,12,151,46,17,7,4,2,1,1,0
98,99,Eastern Michigan,12,150,38,17,9,5,4,2,0,0
99,100,Arkansas,12,149,47,19,11,4,1,1,0,0
100,101,Colorado,12,148,43,24,10,10,7,4,1,0
101,101,Iowa State,12,148,45,19,8,7,3,1,1,1
102,101,Kentucky,12,148,48,19,12,8,3,2,2,0
103,101,Western Michigan,12,148,38,13,9,5,2,2,0,0
104,105,Louisiana-Monroe,12,147,51,21,13,9,5,1,0,0
105,105,TCU,12,147,44,20,7,4,2,1,0,0
106,105,Tulsa,12,147,49,12,6,1,0,0,0,0
107,108,Akron,12,146,42,18,10,5,3,1,0,0
108,109,Memphis,12,145,40,13,5,1,1,0,0,0
109,110,Boston College,13,143,63,33,18,15,8,3,1,0
110,110,Tulane,13,143,42,18,11,2,0,0,0,0
111,112,Tennessee,12,142,46,21,11,4,1,0,0,0
112,113,Central Michigan,12,141,59,21,7,3,2,2,2,1
113,114,Texas State,12,137,41,19,8,5,3,2,0,0
114,115,Wake Forest,12,132,32,14,8,5,2,0,0,0
115,116,Air Force,12,131,40,18,8,6,5,4,0,0
116,116,Florida,12,131,37,14,7,5,2,1,1,0
117,118,Army,12,129,36,20,11,8,6,4,2,1
118,119,Purdue,12,126,31,16,12,5,3,2,1,0
119,120,UTEP,12,121,41,22,18,12,6,3,1,0
120,121,Kansas,12,120,41,14,8,5,3,1,0,0
121,122,South Florida,12,110,39,13,6,3,2,2,1,0
122,123,Massachusetts,12,101,35,13,5,2,0,0,0,0
123,124,Florida International,12,96,25,14,6,1,0,0,0,0
124,125,Miami (Ohio),12,94,25,9,6,1,0,0,0,0
