,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
61,61,Miami (Florida),13,116,57,36,16,11,7,3,3,0
62,61,South Alabama,12,116,48,20,13,5,1,0,0,0
63,64,Georgia State,12,115,49,25,10,4,4,3,1,0
64,64,North Carolina State,12,115,40,17,9,7,3,2,2,0
65,66,Northern Illinois,14,114,39,19,11,7,2,1,1,0
66,66,Penn State,12,114,37,19,15,7,2,0,0,0
67,68,Nevada,12,113,35,17,7,3,2,0,0,0
68,69,Virginia,12,111,21,10,3,2,0,0,0,0
69,70,Louisiana-Lafayette,13,110,38,17,9,5,3,1,1,0
70,71,Colorado,12,109,36,20,10,10,7,4,1,0
71,72,Vanderbilt,13,108,41,23,14,5,0,0,0,0
72,73,New Mexico State,12,107,37,17,9,5,4,3,2,0
73,74,Kansas State,13,106,45,23,13,7,4,3,1,1
74,75,Louisiana-Monroe,12,105,39,15,9,5,2,0,0,0
75,76,Nebraska,13,104,33,11,4,1,1,1,1,1
76,76,Temple,12,104,40,20,11,5,3,3,1,0
77,76,Utah,12,104,38,24,15,11,3,2,1,0
78,76,Western Michigan,12,104,30,10,7,5,2,2,0,0
79,80,Northwestern,12,103,33,11,7,3,1,0,0,0
80,81,Akron,12,101,33,15,8,3,2,1,0,0
81,81,Iowa State,12,101,31,15,6,5,3,1,1,1
82,81,Ohio State,14,101,44,17,9,4,1,1,1,1
83,84,Rice,14,99,35,17,9,5,3,2,0,0
84,84,Stanford,14,99,43,30,16,5,2,2,0,0
85,86,Purdue,12,98,27,15,11,4,2,2,1,0
86,86,UAB,12,98,46,19,10,3,1,0,0,0
87,86,Wisconsin,13,98,36,14,7,6,4,0,0,0
88,89,Arkansas State,13,96,37,14,7,3,1,1,1,0
89,89,Central Michigan,12,96,44,13,4,2,1,1,1,1
90,91,Idaho,12,95,41,21,11,8,6,2,0,0
91,91,Wake Forest,12,95,28,14,8,5,2,0,0,0
92,93,Eastern Michigan,12,94,27,11,4,2,1,0,0,0
93,93,TCU,12,94,35,18,6,4,2,1,0,0
94,93,Tulane,13,94,30,13,7,0,0,0,0,0
95,96,Arizona,13,93,32,11,7,3,1,0,0,0
96,96,Syracuse,13,93,32,12,6,2,1,0,0,0
97,98,Florida Atlantic,12,92,31,18,8,3,1,0,0,0
98,99,Iowa,13,91,34,16,8,5,2,2,1,0
99,99,Kent State,12,91,23,10,4,2,2,1,0,0
100,99,Kentucky,12,91,31,12,6,4,1,1,1,0
101,102,Oklahoma,13,90,28,17,12,4,2,2,1,0
102,102,Texas,13,90,36,22,15,7,4,1,0,0
103,104,Louisiana Tech,12,89,31,12,3,2,1,1,0,0
104,105,Minnesota,13,87,33,10,4,2,0,0,0,0
105,105,Tulsa,12,87,37,8,3,1,0,0,0,0
106,107,Memphis,12,83,28,7,3,0,0,0,0,0
107,107,South Florida,12,83,26,8,2,2,1,1,0,0
108,107,Toledo,12,83,34,17,10,4,2,2,2,0
109,110,Auburn,14,82,38,22,13,9,5,3,1,0
110,110,Florida,12,82,23,10,5,3,1,1,1,0
111,112,Arkansas,12,75,27,8,4,1,0,0,0,0
112,113,Tennessee,12,73,32,12,4,1,0,0,0,0
113,114,Texas State,12,71,25,9,5,3,2,1,0,0
114,115,Boston College,13,69,28,14,9,8,4,1,0,0
115,116,Florida International,12,65,21,12,6,1,0,0,0,0
116,117,Massachusetts,12,64,29,10,3,1,0,0,0,0
117,118,Kansas,12,63,23,9,5,2,1,1,0,0
118,118,UTEP,12,63,29,14,11,6,4,2,0,0
119,120,Georgia Tech,13,62,26,17,10,4,2,1,0,0
120,121,Miami (Ohio),12,58,18,6,4,1,0,0,0,0
121,122,New Mexico,12,51,24,16,7,2,0,0,0,0
122,123,Air Force,12,49,18,10,2,2,1,1,0,0
123,124,Navy,13,46,18,7,5,3,2,0,0,0
124,125,Army,12,30,10,4,4,2,1,1,0,0
