,Rank,Name,G,10+Yards,20+Yards,30+Yards,40+Yards,50+Yards,60+Yards,70+Yards,80+Yards,90+Yards
86,86,Washington,13,119,38,15,7,3,2,1,0,0
87,88,Louisiana-Lafayette,13,121,56,20,8,3,2,1,0,0
88,88,Michigan,13,121,42,15,10,4,1,0,0,0
89,88,Penn State,12,121,40,11,4,2,0,0,0,0
90,88,USC,14,121,37,16,6,4,2,1,0,0
91,92,Arizona State,14,122,52,24,10,5,2,2,0,0
92,92,Colorado,12,122,49,17,11,4,3,2,0,0
93,94,Northwestern,12,123,36,11,8,5,3,2,1,0
94,94,West Virginia,12,123,47,29,9,3,3,1,0,0
95,96,SMU,12,124,42,17,11,7,4,2,1,0
96,96,Texas A&M,13,124,52,23,11,7,2,2,0,0
97,98,East Carolina,13,125,38,17,8,4,1,1,1,0
98,98,UAB,12,125,47,26,19,9,2,1,1,1
99,100,Oklahoma State,13,126,32,18,8,5,3,0,0,0
100,100,Washington State,13,126,51,25,15,9,3,1,1,0
101,102,Auburn,14,127,54,28,15,6,3,1,1,1
102,102,Hawai'i,12,127,49,26,16,8,4,2,0,0
103,102,Oregon State,13,127,42,17,12,4,4,3,2,0
104,105,Utah,12,128,46,23,9,3,1,1,0,0
105,106,Indiana,12,129,48,23,15,10,6,4,1,0
106,107,Boise State,13,130,46,16,9,2,1,0,0,0
107,107,Tulane,13,130,45,17,8,2,2,0,0,0
108,109,Missouri,14,131,48,19,11,4,2,1,0,0
109,109,Stanford,14,131,44,16,9,4,3,0,0,0
110,111,Troy,12,132,67,36,20,14,7,1,0,0
111,112,Houston,13,134,44,17,8,4,0,0,0,0
112,113,Toledo,12,135,49,13,5,2,0,0,0,0
113,114,Colorado State,14,136,57,22,14,11,8,6,2,0
114,114,Idaho,12,136,50,28,13,6,4,2,2,0
115,116,Duke,14,137,54,20,12,8,4,2,1,0
116,116,Georgia Tech,13,137,40,15,10,3,2,1,0,0
117,118,Temple,12,140,53,26,11,7,4,0,0,0
118,119,Miami (Florida),13,141,46,16,7,3,1,1,0,0
119,120,Boston College,13,142,47,23,14,8,4,2,1,0
120,120,Fresno State,13,142,59,34,14,6,4,1,0,0
121,122,Ohio State,14,143,41,18,11,7,7,3,2,0
122,123,California,12,146,58,34,21,13,9,4,2,1
123,124,Northern Illinois,14,151,55,27,11,4,2,0,0,0
124,125,Rutgers,13,170,58,19,9,4,3,1,1,0
